region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
59,British Columbia / Colombie-Britannique,2020,541511,Custom Computer Programming Services,secondary,1016.784,>=$5M,599,8.2,4903.0,1.958,1.915,1.794,False
59,British Columbia / Colombie-Britannique,2020,ALL,All,all,6300.985,>=$5M,2715,9.7,26408.0,0.814,1.263,0.892,False
59,British Columbia / Colombie-Britannique,2020,PRIMARY,Primary,primary,502.542,>=$5M,42,26.2,1100.0,1.037,1.397,0.982,False
59,British Columbia / Colombie-Britannique,2020,SECONDARY,Secondary,secondary,5798.443,>=$5M,2673,9.5,25308.0,0.799,1.262,0.888,False
59,British Columbia / Colombie-Britannique,2021,325920,Explosives Manufacturing,primary,27.132,>=$5M,6,14.0,84.0,3.13,1.582,2.804,False
59,British Columbia / Colombie-Britannique,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,332.205,>=$5M,30,10.1,302.0,0.199,0.32,0.188,False
59,British Columbia / Colombie-Britannique,2021,333314,Optical Instrument and Lens Manufacturing,secondary,0.858,<$5M,2,1.5,3.0,0.331,1.014,0.306,False
59,British Columbia / Colombie-Britannique,2021,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,152.852,>=$5M,23,17.3,398.0,1.013,1.684,0.913,False
59,British Columbia / Colombie-Britannique,2021,336411,Aircraft Manufacturing,primary,289.19,>=$5M,11,43.5,478.0,1.071,1.082,0.991,False
59,British Columbia / Colombie-Britannique,2021,336414,Guided Missile and Space Vehicle Manufacturing,primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2021,336611,Ship Building and Repairing,secondary,112.11,>=$5M,52,9.7,505.0,1.696,2.88,1.569,False
59,British Columbia / Colombie-Britannique,2021,336612,Boat Building,secondary,297.99,>=$5M,83,18.1,1505.0,3.8,2.592,3.527,False
59,British Columbia / Colombie-Britannique,2021,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2021,336999,All Other Transportation Equipment Manufacturing,primary,1.776,<$5M,2,3.0,6.0,0.136,1.464,0.126,False
59,British Columbia / Colombie-Britannique,2021,541330,Engineering Services,secondary,3280.95,>=$5M,1561,9.1,14226.0,1.14,1.207,1.048,False
59,British Columbia / Colombie-Britannique,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,276.948,>=$5M,275,6.8,1880.0,0.859,0.853,0.796,False
59,British Columbia / Colombie-Britannique,2021,541511,Custom Computer Programming Services,secondary,1030.653,>=$5M,601,8.3,4969.0,1.96,1.912,1.812,False
59,British Columbia / Colombie-Britannique,2021,ALL,All,all,5805.878,>=$5M,2648,9.2,24361.0,0.957,1.257,1.097,False
59,British Columbia / Colombie-Britannique,2021,PRIMARY,Primary,primary,474.164,>=$5M,44,22.1,971.0,0.975,1.435,0.877,False
59,British Columbia / Colombie-Britannique,2021,SECONDARY,Secondary,secondary,5331.714,>=$5M,2604,9.0,23390.0,0.955,1.255,1.108,False
59,British Columbia / Colombie-Britannique,2022,325920,Explosives Manufacturing,primary,28.424,>=$5M,5,17.6,88.0,3.526,1.593,3.197,False
59,British Columbia / Colombie-Britannique,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,365.236,>=$5M,32,9.7,309.0,0.255,0.323,0.23,False
59,British Columbia / Colombie-Britannique,2022,333310,Commercial and Service Industry Machinery Manufact,primary,292.86,>=$5M,117,6.8,799.0,0.656,0.758,0.533,False
59,British Columbia / Colombie-Britannique,2022,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,157.381,>=$5M,25,16.4,411.0,0.995,1.713,0.94,False
59,British Columbia / Colombie-Britannique,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,160.787,>=$5M,37,10.9,405.0,1.232,1.112,1.046,False
59,British Columbia / Colombie-Britannique,2022,336411,Aircraft Manufacturing,primary,292.215,>=$5M,12,40.2,482.0,1.353,1.124,1.112,False
59,British Columbia / Colombie-Britannique,2022,336414,Guided Missile and Space Vehicle Manufacturing,primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2022,336611,Ship Building and Repairing,secondary,112.332,>=$5M,53,9.5,502.0,1.656,2.768,1.537,False
59,British Columbia / Colombie-Britannique,2022,336612,Boat Building,secondary,301.95,>=$5M,85,17.9,1525.0,3.713,2.555,3.517,False
59,British Columbia / Colombie-Britannique,2022,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2022,336999,All Other Transportation Equipment Manufacturing,primary,1.776,<$5M,2,3.0,6.0,0.128,1.158,0.117,False
59,British Columbia / Colombie-Britannique,2022,541330,Engineering Services,secondary,3636.065,>=$5M,1809,8.3,15086.0,1.149,1.197,1.077,False
59,British Columbia / Colombie-Britannique,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,290.766,>=$5M,297,6.4,1904.0,0.847,0.864,0.786,False
59,British Columbia / Colombie-Britannique,2022,541511,Custom Computer Programming Services,secondary,1051.697,>=$5M,615,8.2,5046.0,1.929,1.841,1.825,False
59,British Columbia / Colombie-Britannique,2022,ALL,All,all,6694.703,>=$5M,3091,8.6,26568.0,1.0,1.207,1.093,False
59,British Columbia / Colombie-Britannique,2022,PRIMARY,Primary,primary,775.87,>=$5M,163,11.0,1791.0,0.874,0.875,0.699,False
59,British Columbia / Colombie-Britannique,2022,SECONDARY,Secondary,secondary,5918.833,>=$5M,2928,8.5,24777.0,1.019,1.234,1.139,False
59,British Columbia / Colombie-Britannique,2023,325920,Explosives Manufacturing,primary,14.063,>=$5M,3,21.3,64.0,3.585,1.746,4.126,False
59,British Columbia / Colombie-Britannique,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,303.48,>=$5M,30,8.1,242.0,0.24,0.31,0.187,False
59,British Columbia / Colombie-Britannique,2023,333310,Commercial and Service Industry Machinery Manufact,primary,258.926,>=$5M,120,7.3,874.0,0.623,0.771,0.56,False
59,British Columbia / Colombie-Britannique,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,120.421,>=$5M,24,14.1,338.0,0.566,1.568,0.648,False
59,British Columbia / Colombie-Britannique,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,155.869,>=$5M,36,10.9,394.0,1.228,1.072,1.053,False
59,British Columbia / Colombie-Britannique,2023,336411,Aircraft Manufacturing,primary,158.002,>=$5M,13,36.5,475.0,1.365,1.172,1.958,False
59,British Columbia / Colombie-Britannique,2023,336414,Guided Missile and Space Vehicle Manufacturing,primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2023,336611,Ship Building and Repairing,secondary,119.641,>=$5M,53,9.5,506.0,1.44,2.758,1.467,False
59,British Columbia / Colombie-Britannique,2023,336612,Boat Building,secondary,289.248,>=$5M,84,17.7,1483.0,3.752,2.524,3.41,False
59,British Columbia / Colombie-Britannique,2023,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2023,336999,All Other Transportation Equipment Manufacturing,primary,2.333,<$5M,3,3.0,9.0,0.158,1.477,0.168,False
59,British Columbia / Colombie-Britannique,2023,541330,Engineering Services,secondary,3256.915,>=$5M,1774,7.8,13753.0,1.176,1.228,1.123,False
59,British Columbia / Colombie-Britannique,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,258.886,>=$5M,297,6.1,1802.0,0.807,0.87,0.751,False
59,British Columbia / Colombie-Britannique,2023,541511,Custom Computer Programming Services,secondary,1032.297,>=$5M,616,8.3,5090.0,1.86,1.855,1.82,False
59,British Columbia / Colombie-Britannique,2023,ALL,All,all,5972.968,>=$5M,3055,8.2,25035.0,0.989,1.227,1.114,False
59,British Columbia / Colombie-Britannique,2023,PRIMARY,Primary,primary,556.632,>=$5M,165,10.7,1765.0,0.699,0.878,0.698,False
59,British Columbia / Colombie-Britannique,2023,SECONDARY,Secondary,secondary,5416.336,>=$5M,2890,8.1,23270.0,1.033,1.256,1.166,False
59,British Columbia / Colombie-Britannique,2024,325920,Explosives Manufacturing,primary,13.503,>=$5M,3,21.3,64.0,4.156,1.845,3.861,False
59,British Columbia / Colombie-Britannique,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,247.208,>=$5M,32,12.0,385.0,0.233,0.33,0.216,False
59,British Columbia / Colombie-Britannique,2024,333310,Commercial and Service Industry Machinery Manufact,primary,219.634,>=$5M,123,10.1,1246.0,0.709,0.766,0.644,False
59,British Columbia / Colombie-Britannique,2024,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,135.794,>=$5M,24,24.1,578.0,0.739,1.283,0.683,False
59,British Columbia / Colombie-Britannique,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,124.238,>=$5M,37,9.3,343.0,1.15,1.068,0.833,False
59,British Columbia / Colombie-Britannique,2024,336411,Aircraft Manufacturing,primary,299.297,>=$5M,14,44.4,621.0,1.71,1.09,1.588,False
59,British Columbia / Colombie-Britannique,2024,336414,Guided Missile and Space Vehicle Manufacturing,primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2024,336611,Ship Building and Repairing,secondary,319.134,>=$5M,52,22.2,1152.0,2.112,2.687,1.982,False
59,British Columbia / Colombie-Britannique,2024,336612,Boat Building,secondary,281.543,>=$5M,81,23.9,1936.0,3.128,2.478,2.903,False
59,British Columbia / Colombie-Britannique,2024,336999,All Other Transportation Equipment Manufacturing,primary,5.512,>=$5M,5,4.8,24.0,0.385,1.618,0.357,False
59,British Columbia / Colombie-Britannique,2024,541330,Engineering Services,secondary,4296.935,>=$5M,1858,11.9,22137.0,1.115,1.195,1.038,False
59,British Columbia / Colombie-Britannique,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,144.947,>=$5M,303,4.8,1468.0,0.766,0.872,0.712,False
59,British Columbia / Colombie-Britannique,2024,541511,Custom Computer Programming Services,secondary,975.996,>=$5M,649,10.0,6478.0,1.471,1.579,1.366,False
59,British Columbia / Colombie-Britannique,2024,ALL,All,all,7064.162,>=$5M,3182,11.5,36434.0,1.023,1.179,1.037,False
59,British Columbia / Colombie-Britannique,2024,PRIMARY,Primary,primary,674.161,>=$5M,170,14.9,2535.0,0.896,0.843,0.722,False
59,British Columbia / Colombie-Britannique,2024,SECONDARY,Secondary,secondary,6390.001,>=$5M,3012,11.3,33899.0,1.039,1.206,1.072,False
59,British Columbia / Colombie-Britannique,2025,325920,Explosives Manufacturing,primary,13.503,>=$5M,3,21.3,64.0,4.131,1.847,3.871,False
59,British Columbia / Colombie-Britannique,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,294.983,>=$5M,33,13.1,432.0,0.287,0.343,0.253,False
59,British Columbia / Colombie-Britannique,2025,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,>=$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2025,333310,Commercial and Service Industry Machinery Manufact,primary,219.7,>=$5M,126,9.9,1244.0,0.691,0.769,0.634,False
59,British Columbia / Colombie-Britannique,2025,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,124.048,>=$5M,24,22.0,528.0,0.696,1.263,0.658,False
59,British Columbia / Colombie-Britannique,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,121.617,>=$5M,37,9.3,343.0,1.121,1.054,0.84,False
59,British Columbia / Colombie-Britannique,2025,336411,Aircraft Manufacturing,primary,303.153,>=$5M,15,41.9,629.0,1.794,1.154,1.689,False
59,British Columbia / Colombie-Britannique,2025,336414,Guided Missile and Space Vehicle Manufacturing,primary,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2025,336611,Ship Building and Repairing,secondary,324.641,>=$5M,53,22.4,1188.0,2.156,2.718,2.045,False
59,British Columbia / Colombie-Britannique,2025,336612,Boat Building,secondary,271.15,>=$5M,81,23.1,1873.0,3.012,2.456,2.823,False
59,British Columbia / Colombie-Britannique,2025,336999,All Other Transportation Equipment Manufacturing,primary,5.746,>=$5M,6,4.3,26.0,0.394,1.606,0.383,False
59,British Columbia / Colombie-Britannique,2025,541330,Engineering Services,secondary,4156.99,>=$5M,1911,11.2,21408.0,1.081,1.213,1.014,False
59,British Columbia / Colombie-Britannique,2025,541370,Surveying and Mapping (except Geophysical) Service,secondary,167.811,>=$5M,312,5.5,1702.0,0.856,0.889,0.804,False
59,British Columbia / Colombie-Britannique,2025,541511,Custom Computer Programming Services,secondary,964.719,>=$5M,698,9.2,6446.0,1.346,1.549,1.266,False
59,British Columbia / Colombie-Britannique,2025,ALL,All,all,6975.208,>=$5M,3301,10.9,35931.0,1.008,1.192,1.02,False
59,British Columbia / Colombie-Britannique,2025,PRIMARY,Primary,primary,673.297,>=$5M,176,14.4,2539.0,0.899,0.853,0.725,False
59,British Columbia / Colombie-Britannique,2025,SECONDARY,Secondary,secondary,6301.911,>=$5M,3125,10.7,33392.0,1.021,1.22,1.052,False
46,Manitoba,2017,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,293.862,>=$5M,14,18.4,258.0,0.66,0.646,0.606,False
46,Manitoba,2017,333314,Optical Instrument & Lens Manufacturing,secondary,,<$5M,<2,,,,,,True
46,Manitoba,2017,334511,Search Detection & Navigation Instruments,primary,,<$5M,<2,,,,,,True
46,Manitoba,2017,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,1.094,0.989,1.025,False
46,Manitoba,2017,336612,Boat Building,secondary,40.986,>=$5M,10,20.7,207.0,1.831,1.291,1.717,False
46,Manitoba,2017,336992,"Military Armored Vehicle, Tank & Tank Cmpnnt Mfg",primary,,<$5M,<2,,,,,,True
46,Manitoba,2017,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
46,Manitoba,2017,541330,Engineering Services,secondary,335.92,>=$5M,178,8.2,1460.0,0.525,0.723,0.493,False
46,Manitoba,2017,541370,Surveying & Mapping (except Geophysical) Services,secondary,40.719,>=$5M,40,6.9,277.0,0.457,0.581,0.428,False
46,Manitoba,2017,541511,Custom Computer Programming Services,secondary,45.954,>=$5M,46,4.8,222.0,0.358,0.756,0.335,False
46,Manitoba,2017,ALL,All,all,807.246,>=$5M,294,8.5,2513.0,0.559,0.709,0.489,False
46,Manitoba,2017,PRIMARY,Primary,primary,47.517,>=$5M,5,16.2,81.0,0.539,1.031,0.382,False
46,Manitoba,2017,SECONDARY,Secondary,secondary,759.729,>=$5M,289,8.4,2432.0,0.56,0.705,0.493,False
46,Manitoba,2018,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,271.082,>=$5M,13,18.3,238.0,0.604,0.594,0.554,False
46,Manitoba,2018,333314,Optical Instrument & Lens Manufacturing,secondary,,<$5M,<2,,,,,,True
46,Manitoba,2018,334511,Search Detection & Navigation Instruments,primary,,<$5M,<2,,,,,,True
46,Manitoba,2018,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,1.09,0.973,1.021,False
46,Manitoba,2018,336612,Boat Building,secondary,42.174,>=$5M,11,19.4,213.0,1.901,1.456,1.783,False
46,Manitoba,2018,336992,"Military Armored Vehicle, Tank & Tank Cmpnnt Mfg",primary,,<$5M,<2,,,,,,True
46,Manitoba,2018,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
46,Manitoba,2018,541330,Engineering Services,secondary,424.601,>=$5M,191,9.6,1841.0,0.606,0.743,0.567,False
46,Manitoba,2018,541370,Surveying & Mapping (except Geophysical) Services,secondary,41.601,>=$5M,41,6.9,283.0,0.464,0.591,0.435,False
46,Manitoba,2018,541511,Custom Computer Programming Services,secondary,38.502,>=$5M,37,5.0,186.0,0.3,0.607,0.28,False
46,Manitoba,2018,ALL,All,all,867.173,>=$5M,299,9.5,2848.0,0.574,0.701,0.524,False
46,Manitoba,2018,PRIMARY,Primary,primary,46.925,>=$5M,5,15.8,79.0,0.521,0.964,0.363,False
46,Manitoba,2018,SECONDARY,Secondary,secondary,820.248,>=$5M,294,9.4,2769.0,0.577,0.697,0.531,False
46,Manitoba,2019,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,271.082,>=$5M,13,18.3,238.0,0.62,0.606,0.555,False
46,Manitoba,2019,333314,Optical Instrument & Lens Manufacturing,secondary,,<$5M,<2,,,,,,True
46,Manitoba,2019,334511,Search Detection & Navigation Instruments,primary,10.017,>=$5M,2,13.5,27.0,0.247,0.686,0.223,False
46,Manitoba,2019,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,0.487,0.914,0.445,False
46,Manitoba,2019,336612,Boat Building,secondary,42.174,>=$5M,11,19.4,213.0,2.044,1.537,1.869,False
46,Manitoba,2019,336992,"Military Armored Vehicle, Tank & Tank Cmpnnt Mfg",primary,,<$5M,<2,,,,,,True
46,Manitoba,2019,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
46,Manitoba,2019,541330,Engineering Services,secondary,497.56,>=$5M,217,9.9,2158.0,0.564,0.752,0.515,False
46,Manitoba,2019,541370,Surveying & Mapping (except Geophysical) Services,secondary,43.953,>=$5M,43,7.0,299.0,0.504,0.614,0.46,False
46,Manitoba,2019,541511,Custom Computer Programming Services,secondary,44.919,>=$5M,43,5.0,217.0,0.32,0.642,0.292,False
46,Manitoba,2019,ALL,All,all,957.434,>=$5M,334,9.7,3235.0,0.549,0.718,0.492,False
46,Manitoba,2019,PRIMARY,Primary,primary,55.458,>=$5M,6,17.0,102.0,0.387,0.919,0.304,False
46,Manitoba,2019,SECONDARY,Secondary,secondary,901.976,>=$5M,328,9.6,3133.0,0.564,0.715,0.502,False
46,Manitoba,2020,331110,Iron & Steel Mills & Ferroalloy Manufacturing,secondary,277.916,>=$5M,14,17.4,244.0,0.557,0.662,0.501,False
46,Manitoba,2020,333314,Optical Instrument & Lens Manufacturing,secondary,,<$5M,<2,,,,,,True
46,Manitoba,2020,334511,Search Detection & Navigation Instruments,primary,10.017,>=$5M,2,13.5,27.0,0.245,0.693,0.222,False
46,Manitoba,2020,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,0.537,0.914,0.492,False
46,Manitoba,2020,336612,Boat Building,secondary,39.798,>=$5M,9,22.3,201.0,1.877,1.274,1.724,False
46,Manitoba,2020,336992,"Military Armored Vehicle, Tank & Tank Cmpnnt Mfg",primary,,<$5M,<2,,,,,,True
46,Manitoba,2020,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
46,Manitoba,2020,541330,Engineering Services,secondary,502.076,>=$5M,217,10.0,2179.0,0.42,0.752,0.385,False
46,Manitoba,2020,541370,Surveying & Mapping (except Geophysical) Services,secondary,42.336,>=$5M,41,7.0,288.0,0.479,0.578,0.44,False
46,Manitoba,2020,541511,Custom Computer Programming Services,secondary,47.403,>=$5M,44,5.2,229.0,0.335,0.647,0.307,False
46,Manitoba,2020,ALL,All,all,967.275,>=$5M,332,9.8,3251.0,0.459,0.711,0.403,False
46,Manitoba,2020,PRIMARY,Primary,primary,55.458,>=$5M,6,17.0,102.0,0.42,0.919,0.334,False
46,Manitoba,2020,SECONDARY,Secondary,secondary,911.817,>=$5M,326,9.7,3149.0,0.462,0.708,0.405,False
46,Manitoba,2021,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,129.846,>=$5M,12,9.5,114.0,0.284,0.586,0.258,False
46,Manitoba,2021,333314,Optical Instrument and Lens Manufacturing,secondary,,<$5M,<2,,,,,,True
46,Manitoba,2021,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,10.017,>=$5M,2,13.5,27.0,0.242,0.671,0.225,False
46,Manitoba,2021,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,0.531,0.902,0.49,False
46,Manitoba,2021,336612,Boat Building,secondary,40.986,>=$5M,10,20.7,207.0,1.905,1.431,1.766,False
46,Manitoba,2021,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
46,Manitoba,2021,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
46,Manitoba,2021,541330,Engineering Services,secondary,492.374,>=$5M,211,10.2,2146.0,0.624,0.748,0.575,False
46,Manitoba,2021,541370,Surveying and Mapping (except Geophysical) Service,secondary,42.336,>=$5M,41,7.0,288.0,0.478,0.583,0.444,False
46,Manitoba,2021,541511,Custom Computer Programming Services,secondary,49.473,>=$5M,44,5.4,239.0,0.343,0.642,0.317,False
46,Manitoba,2021,ALL,All,all,811.873,>=$5M,325,9.5,3101.0,0.488,0.707,0.508,False
46,Manitoba,2021,PRIMARY,Primary,primary,54.57,>=$5M,6,16.5,99.0,0.409,0.897,0.325,False
46,Manitoba,2021,SECONDARY,Secondary,secondary,757.303,>=$5M,319,9.4,3002.0,0.495,0.704,0.518,False
46,Manitoba,2022,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,112.761,>=$5M,11,9.0,99.0,0.303,0.542,0.275,False
46,Manitoba,2022,333310,Commercial and Service Industry Machinery Manufact,primary,85.531,>=$5M,34,7.9,270.0,0.737,1.076,0.671,False
46,Manitoba,2022,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,10.017,>=$5M,2,13.5,27.0,0.243,0.67,0.23,False
46,Manitoba,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,4.194,<$5M,13,2.5,33.0,0.124,1.91,0.318,False
46,Manitoba,2022,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,0.7,0.916,0.559,False
46,Manitoba,2022,336612,Boat Building,secondary,40.986,>=$5M,10,20.7,207.0,1.938,1.469,1.779,False
46,Manitoba,2022,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
46,Manitoba,2022,336999,All Other Transportation Equipment Manufacturing,primary,2.072,<$5M,2,9.5,19.0,0.575,5.662,1.384,False
46,Manitoba,2022,541330,Engineering Services,secondary,516.652,>=$5M,230,9.4,2158.0,0.628,0.744,0.574,False
46,Manitoba,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,41.601,>=$5M,40,7.1,283.0,0.466,0.569,0.435,False
46,Manitoba,2022,541511,Custom Computer Programming Services,secondary,51.129,>=$5M,45,5.4,245.0,0.361,0.659,0.33,False
46,Manitoba,2022,ALL,All,all,909.2,>=$5M,390,8.7,3412.0,0.522,0.745,0.523,False
46,Manitoba,2022,PRIMARY,Primary,primary,141.877,>=$5M,41,9.4,387.0,0.615,1.076,0.563,False
46,Manitoba,2022,SECONDARY,Secondary,secondary,767.323,>=$5M,349,8.7,3025.0,0.508,0.719,0.518,False
46,Manitoba,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,80.881,>=$5M,9,9.0,81.0,0.241,0.467,0.239,False
46,Manitoba,2023,333310,Commercial and Service Industry Machinery Manufact,primary,76.23,>=$5M,34,7.9,270.0,0.692,1.097,0.66,False
46,Manitoba,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,12.249,>=$5M,3,15.7,47.0,0.217,0.984,0.344,False
46,Manitoba,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,5.032,>=$5M,13,2.5,33.0,0.15,1.943,0.336,False
46,Manitoba,2023,336411,Aircraft Manufacturing,primary,39.325,>=$5M,2,32.5,65.0,1.282,0.905,1.022,False
46,Manitoba,2023,336612,Boat Building,secondary,40.346,>=$5M,10,20.7,207.0,1.975,1.509,1.816,False
46,Manitoba,2023,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
46,Manitoba,2023,336999,All Other Transportation Equipment Manufacturing,primary,2.006,<$5M,2,9.5,19.0,0.513,4.945,1.354,False
46,Manitoba,2023,541330,Engineering Services,secondary,399.571,>=$5M,227,7.8,1779.0,0.544,0.789,0.554,False
46,Manitoba,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,35.539,>=$5M,40,7.0,282.0,0.418,0.588,0.449,False
46,Manitoba,2023,541511,Custom Computer Programming Services,secondary,53.566,>=$5M,42,6.6,276.0,0.364,0.635,0.377,False
46,Manitoba,2023,ALL,All,all,749.677,>=$5M,383,8.0,3065.0,0.468,0.773,0.52,False
46,Manitoba,2023,PRIMARY,Primary,primary,134.742,>=$5M,42,9.7,407.0,0.638,1.122,0.615,False
46,Manitoba,2023,SECONDARY,Secondary,secondary,614.935,>=$5M,341,7.8,2658.0,0.443,0.744,0.508,False
46,Manitoba,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,47.034,>=$5M,6,12.2,73.0,0.193,0.324,0.173,False
46,Manitoba,2024,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,>=$5M,<2,,,,,,True
46,Manitoba,2024,333310,Commercial and Service Industry Machinery Manufact,primary,43.15,>=$5M,29,8.3,242.0,0.608,0.945,0.53,False
46,Manitoba,2024,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,15.976,>=$5M,3,22.7,68.0,0.38,0.84,0.341,False
46,Manitoba,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,10.916,>=$5M,13,3.8,49.0,0.441,1.964,0.504,False
46,Manitoba,2024,336411,Aircraft Manufacturing,primary,,>=$5M,<2,,,,,,True
46,Manitoba,2024,336612,Boat Building,secondary,44.539,>=$5M,9,34.2,308.0,2.161,1.441,1.958,False
46,Manitoba,2024,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
46,Manitoba,2024,336999,All Other Transportation Equipment Manufacturing,primary,12.168,>=$5M,2,26.5,53.0,3.708,3.388,3.344,False
46,Manitoba,2024,541330,Engineering Services,secondary,474.739,>=$5M,225,10.9,2445.0,0.538,0.757,0.486,False
46,Manitoba,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,21.777,>=$5M,34,6.5,221.0,0.502,0.512,0.455,False
46,Manitoba,2024,541511,Custom Computer Programming Services,secondary,59.478,>=$5M,52,7.6,394.0,0.391,0.662,0.352,False
46,Manitoba,2024,ALL,All,all,757.59,>=$5M,376,10.5,3938.0,0.479,0.729,0.475,False
46,Manitoba,2024,PRIMARY,Primary,primary,99.107,>=$5M,37,12.1,448.0,0.575,0.96,0.541,False
46,Manitoba,2024,SECONDARY,Secondary,secondary,658.483,>=$5M,339,10.3,3490.0,0.467,0.71,0.468,False
46,Manitoba,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,47.678,>=$5M,6,12.3,74.0,0.199,0.33,0.18,False
46,Manitoba,2025,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,<$5M,<2,,,,,,True
46,Manitoba,2025,333310,Commercial and Service Industry Machinery Manufact,primary,43.593,>=$5M,29,8.4,245.0,0.589,0.937,0.518,False
46,Manitoba,2025,334511,"Search, Detection, Navigation, Guidance, Aeronauti",primary,15.976,>=$5M,3,22.7,68.0,0.385,0.835,0.351,False
46,Manitoba,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,10.916,>=$5M,13,3.8,49.0,0.432,1.96,0.497,False
46,Manitoba,2025,336411,Aircraft Manufacturing,primary,,>=$5M,<2,,,,,,True
46,Manitoba,2025,336612,Boat Building,secondary,44.395,>=$5M,9,34.1,307.0,2.119,1.444,1.917,False
46,Manitoba,2025,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,<$5M,<2,,,,,,True
46,Manitoba,2025,336999,All Other Transportation Equipment Manufacturing,primary,12.168,>=$5M,2,26.5,53.0,3.586,2.832,3.235,False
46,Manitoba,2025,541330,Engineering Services,secondary,471.617,>=$5M,224,10.8,2429.0,0.527,0.752,0.477,False
