region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,total_sales_M_real,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
59,British Columbia / Colombie-Britannique,2022,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,173.055,187.934,>=$5M,42,10.4,436.0,1.097,1.07,0.872,False
59,British Columbia / Colombie-Britannique,2022,336411,Aircraft Manufacturing,secondary,295.24,320.624,>=$5M,13,37.5,487.0,0.703,1.104,0.575,False
59,British Columbia / Colombie-Britannique,2022,336414,Guided Missile and Space Vehicle Manufacturing,primary,,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2022,336611,Ship Building and Repairing,secondary,283.938,308.351,>=$5M,57,22.4,1275.0,2.852,2.613,2.697,False
59,British Columbia / Colombie-Britannique,2022,336612,Boat Building,secondary,298.782,324.471,>=$5M,84,18.0,1509.0,3.653,2.4,3.467,False
59,British Columbia / Colombie-Britannique,2022,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,5.754,6.249,>=$5M,2,3.5,7.0,0.259,1.82,0.244,False
59,British Columbia / Colombie-Britannique,2022,336999,All Other Transportation Equipment Manufacturing,secondary,1.776,1.929,<$5M,2,3.0,6.0,0.128,1.158,0.117,False
59,British Columbia / Colombie-Britannique,2022,541330,Engineering Services,secondary,5605.169,6087.095,>=$5M,2121,11.1,23595.0,1.108,1.189,1.044,False
59,British Columbia / Colombie-Britannique,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,343.539,373.076,>=$5M,342,6.6,2252.0,0.919,0.908,0.853,False
59,British Columbia / Colombie-Britannique,2022,541511,Custom Computer Programming Services,secondary,1169.066,1269.581,>=$5M,685,8.2,5611.0,1.705,1.821,1.605,False
59,British Columbia / Colombie-Britannique,2022,ALL,All,all,9350.453,10154.394,>=$5M,3569,10.5,37559.0,0.963,1.207,1.06,False
59,British Columbia / Colombie-Britannique,2022,PRIMARY,Primary,primary,46.877,50.907,>=$5M,14,9.6,134.0,0.503,1.075,0.486,False
59,British Columbia / Colombie-Britannique,2022,SECONDARY,Secondary,secondary,9303.576,10103.487,>=$5M,3555,10.5,37425.0,0.967,1.207,1.064,False
59,British Columbia / Colombie-Britannique,2023,325920,Explosives Manufacturing,primary,29.51,30.844,>=$5M,11,11.4,125.0,0.827,1.036,0.796,False
59,British Columbia / Colombie-Britannique,2023,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,439.687,459.558,>=$5M,42,9.0,376.0,0.238,0.385,0.188,False
59,British Columbia / Colombie-Britannique,2023,333310,Commercial and Service Industry Machinery Manufact,secondary,364.761,381.246,>=$5M,144,8.2,1185.0,0.779,0.834,0.68,False
59,British Columbia / Colombie-Britannique,2023,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,148.323,155.026,>=$5M,28,14.8,414.0,0.666,1.494,0.733,False
59,British Columbia / Colombie-Britannique,2023,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,167.769,175.351,>=$5M,41,10.2,420.0,1.091,1.05,0.864,False
59,British Columbia / Colombie-Britannique,2023,336411,Aircraft Manufacturing,secondary,418.122,437.019,>=$5M,16,56.8,908.0,0.954,1.191,0.964,False
59,British Columbia / Colombie-Britannique,2023,336414,Guided Missile and Space Vehicle Manufacturing,primary,,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2023,336611,Ship Building and Repairing,secondary,327.23,342.019,>=$5M,56,22.6,1264.0,2.685,2.561,2.501,False
59,British Columbia / Colombie-Britannique,2023,336612,Boat Building,secondary,286.08,299.009,>=$5M,83,17.7,1467.0,3.7,2.404,3.368,False
59,British Columbia / Colombie-Britannique,2023,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,5.754,6.014,>=$5M,2,3.5,7.0,0.277,1.164,0.168,False
59,British Columbia / Colombie-Britannique,2023,336999,All Other Transportation Equipment Manufacturing,secondary,2.333,2.438,<$5M,3,3.0,9.0,0.158,1.477,0.168,False
59,British Columbia / Colombie-Britannique,2023,541330,Engineering Services,secondary,5545.924,5796.567,>=$5M,2125,11.4,24128.0,1.093,1.196,1.047,False
59,British Columbia / Colombie-Britannique,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,303.876,317.609,>=$5M,339,6.3,2143.0,0.857,0.908,0.812,False
59,British Columbia / Colombie-Britannique,2023,541511,Custom Computer Programming Services,secondary,1158.461,1210.817,>=$5M,690,8.3,5699.0,1.411,1.796,1.39,False
59,British Columbia / Colombie-Britannique,2023,ALL,All,all,9198.251,9613.958,>=$5M,3581,10.7,38147.0,0.946,1.21,1.033,False
59,British Columbia / Colombie-Britannique,2023,PRIMARY,Primary,primary,35.685,37.298,>=$5M,14,9.6,134.0,0.446,1.03,0.367,False
59,British Columbia / Colombie-Britannique,2023,SECONDARY,Secondary,secondary,9162.566,9576.66,>=$5M,3567,10.7,38013.0,0.95,1.211,1.04,False
59,British Columbia / Colombie-Britannique,2024,325920,Explosives Manufacturing,primary,26.374,26.915,>=$5M,11,11.4,125.0,0.704,0.966,0.649,False
59,British Columbia / Colombie-Britannique,2024,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,494.874,505.024,>=$5M,47,18.1,852.0,0.274,0.426,0.279,False
59,British Columbia / Colombie-Britannique,2024,333310,Commercial and Service Industry Machinery Manufact,secondary,283.224,289.033,>=$5M,145,11.1,1613.0,0.816,0.814,0.744,False
59,British Columbia / Colombie-Britannique,2024,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,243.86,248.861,>=$5M,31,33.5,1038.0,0.762,1.324,0.706,False
59,British Columbia / Colombie-Britannique,2024,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,133.661,136.402,>=$5M,43,8.6,369.0,1.056,1.075,0.761,False
59,British Columbia / Colombie-Britannique,2024,336411,Aircraft Manufacturing,secondary,356.65,363.965,>=$5M,16,46.2,740.0,0.837,1.058,0.777,False
59,British Columbia / Colombie-Britannique,2024,336414,Guided Missile and Space Vehicle Manufacturing,primary,,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2024,336611,Ship Building and Repairing,secondary,684.361,698.397,>=$5M,56,44.0,2465.0,3.187,2.514,2.979,False
59,British Columbia / Colombie-Britannique,2024,336612,Boat Building,secondary,279.229,284.956,>=$5M,80,24.0,1920.0,2.947,2.354,2.734,False
59,British Columbia / Colombie-Britannique,2024,336992,"Military Armored Vehicle, Tank, and Tank Component",primary,,,>=$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2024,336999,All Other Transportation Equipment Manufacturing,secondary,5.512,5.625,>=$5M,5,4.8,24.0,0.385,1.618,0.357,False
59,British Columbia / Colombie-Britannique,2024,541330,Engineering Services,secondary,6446.931,6579.155,>=$5M,2188,15.2,33150.0,1.037,1.155,0.963,False
59,British Columbia / Colombie-Britannique,2024,541370,Surveying and Mapping (except Geophysical) Service,secondary,167.795,171.236,>=$5M,338,5.0,1700.0,0.806,0.899,0.75,False
59,British Columbia / Colombie-Britannique,2024,541511,Custom Computer Programming Services,secondary,1213.891,1238.787,>=$5M,720,11.2,8067.0,1.249,1.549,1.162,False
59,British Columbia / Colombie-Britannique,2024,ALL,All,all,10356.351,10568.756,>=$5M,3682,14.2,52104.0,0.948,1.158,0.963,False
59,British Columbia / Colombie-Britannique,2024,PRIMARY,Primary,primary,46.363,47.314,>=$5M,13,12.8,166.0,0.334,0.754,0.247,False
59,British Columbia / Colombie-Britannique,2024,SECONDARY,Secondary,secondary,10309.988,10521.442,>=$5M,3669,14.2,51938.0,0.956,1.16,0.972,False
59,British Columbia / Colombie-Britannique,2025,325920,Explosives Manufacturing,primary,26.374,26.374,>=$5M,11,11.4,125.0,1.177,0.981,1.103,False
59,British Columbia / Colombie-Britannique,2025,331110,Iron and Steel Mills and Ferroalloy Manufacturing,secondary,503.084,503.084,>=$5M,46,16.4,755.0,0.351,0.424,0.317,False
59,British Columbia / Colombie-Britannique,2025,332994,"Small Arms, Ordnance, and Ordnance Accessories Man",primary,,,>=$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2025,333310,Commercial and Service Industry Machinery Manufact,secondary,270.048,270.048,>=$5M,147,10.4,1536.0,0.775,0.815,0.715,False
59,British Columbia / Colombie-Britannique,2025,334511,"Search, Detection, Navigation, Guidance, Aeronauti",secondary,191.004,191.004,>=$5M,30,27.1,813.0,0.939,1.319,0.887,False
59,British Columbia / Colombie-Britannique,2025,334610,Manufacturing and Reproducing Magnetic and Optical,secondary,131.04,131.04,>=$5M,43,8.6,369.0,1.061,1.063,0.788,False
59,British Columbia / Colombie-Britannique,2025,336411,Aircraft Manufacturing,secondary,347.494,347.494,>=$5M,18,40.1,721.0,0.863,1.166,0.81,False
59,British Columbia / Colombie-Britannique,2025,336414,Guided Missile and Space Vehicle Manufacturing,primary,,,<$5M,<2,,,,,,True
59,British Columbia / Colombie-Britannique,2025,336611,Ship Building and Repairing,secondary,685.418,685.418,>=$5M,57,43.6,2485.0,3.231,2.542,3.042,False
