region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
RURAL_NB,Rural New Brunswick,2024,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
RURAL_ON,Rural Ontario,2024,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
535,Toronto,2024,336999,All Other Transportation Equipment Manufacturing,primary,8.266,>=$5M,3,12.0,36.0,0.393,0.926,0.469,False
933,Vancouver,2024,336999,All Other Transportation Equipment Manufacturing,primary,1.608,<$5M,2,3.5,7.0,0.18,1.205,0.182,False
918,Vernon,2024,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
602,Winnipeg,2024,336999,All Other Transportation Equipment Manufacturing,primary,12.168,>=$5M,2,26.5,53.0,5.73,5.337,5.201,False
825,Calgary,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
447,Drummondville,2025,336999,All Other Transportation Equipment Manufacturing,primary,,>=$5M,<2,,,,,,True
835,Edmonton,2025,336999,All Other Transportation Equipment Manufacturing,primary,3.674,<$5M,2,8.0,16.0,0.966,2.374,0.973,False
925,Kamloops,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
521,Kingston,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
541,Kitchener - Cambridge - Waterloo,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
462,Montréal,2025,336999,All Other Transportation Equipment Manufacturing,primary,1.609,<$5M,3,2.3,7.0,0.112,1.188,0.13,False
RURAL_AB,Rural Alberta,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
RURAL_BC,Rural British Columbia,2025,336999,All Other Transportation Equipment Manufacturing,primary,1.379,<$5M,2,3.0,6.0,1.201,5.598,0.957,False
RURAL_NB,Rural New Brunswick,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
RURAL_ON,Rural Ontario,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
535,Toronto,2025,336999,All Other Transportation Equipment Manufacturing,primary,8.495,>=$5M,3,12.3,37.0,0.403,0.757,0.478,False
933,Vancouver,2025,336999,All Other Transportation Equipment Manufacturing,primary,1.382,<$5M,2,3.5,7.0,0.156,0.992,0.186,False
918,Vernon,2025,336999,All Other Transportation Equipment Manufacturing,primary,,<$5M,<2,,,,,,True
602,Winnipeg,2025,336999,All Other Transportation Equipment Manufacturing,primary,12.168,>=$5M,2,26.5,53.0,5.549,4.45,5.053,False
932,Abbotsford - Mission,2017,541330,Engineering Services,secondary,56.595,>=$5M,30,8.2,245.0,0.736,0.847,0.712,False
410,Alma,2017,541330,Engineering Services,secondary,10.395,>=$5M,5,9.0,45.0,0.645,0.697,0.561,False
406,Baie-Comeau,2017,541330,Engineering Services,secondary,9.933,>=$5M,2,21.5,43.0,0.784,0.404,0.718,False
568,Barrie,2017,541330,Engineering Services,secondary,62.303,>=$5M,44,6.1,270.0,0.61,1.161,0.72,False
328,Bathurst,2017,541330,Engineering Services,secondary,27.72,>=$5M,5,24.0,120.0,1.806,0.762,1.491,False
522,Belleville - Quinte West,2017,541330,Engineering Services,secondary,60.291,>=$5M,22,11.9,261.0,1.103,0.878,1.112,False
610,Brandon,2017,541330,Engineering Services,secondary,9.494,>=$5M,6,7.3,44.0,0.283,0.536,0.306,False
543,Brantford,2017,541330,Engineering Services,secondary,15.41,>=$5M,9,7.4,67.0,0.205,0.342,0.233,False
512,Brockville,2017,541330,Engineering Services,secondary,3.696,<$5M,3,5.3,16.0,0.221,0.349,0.182,False
825,Calgary,2017,541330,Engineering Services,secondary,2446.752,>=$5M,669,15.8,10592.0,3.017,2.344,3.421,False
944,Campbell River,2017,541330,Engineering Services,secondary,7.623,>=$5M,7,4.7,33.0,0.427,0.674,0.361,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
833,Camrose,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
828,Canmore,2017,541330,Engineering Services,secondary,4.851,<$5M,5,4.2,21.0,0.68,0.892,0.49,False
225,Cape Breton,2017,541330,Engineering Services,secondary,4.851,<$5M,5,4.2,21.0,0.116,0.323,0.095,False
531,Centre Wellington,2017,541330,Engineering Services,secondary,32.571,>=$5M,6,23.5,141.0,3.964,1.114,3.418,False
105,Charlottetown,2017,541330,Engineering Services,secondary,27.72,>=$5M,28,4.3,120.0,0.615,1.234,0.383,False
556,Chatham-Kent,2017,541330,Engineering Services,secondary,13.167,>=$5M,11,5.2,57.0,0.231,0.519,0.235,False
930,Chilliwack,2017,541330,Engineering Services,secondary,25.768,>=$5M,12,9.4,113.0,0.707,0.602,0.598,False
527,Cobourg,2017,541330,Engineering Services,secondary,2.079,<$5M,3,3.0,9.0,0.117,0.562,0.1,False
567,Collingwood,2017,541330,Engineering Services,secondary,43.89,>=$5M,9,21.1,190.0,2.628,1.439,3.105,False
015,Corner Brook,2017,541330,Engineering Services,secondary,10.164,>=$5M,7,6.3,44.0,0.767,1.267,0.583,False
501,Cornwall,2017,541330,Engineering Services,secondary,12.705,>=$5M,6,9.2,55.0,0.39,0.437,0.377,False
943,Courtenay,2017,541330,Engineering Services,secondary,13.86,>=$5M,20,3.0,60.0,0.644,1.317,0.522,False
905,Cranbrook,2017,541330,Engineering Services,secondary,7.623,>=$5M,8,4.1,33.0,0.657,1.112,0.514,False
975,Dawson Creek,2017,541330,Engineering Services,secondary,4.851,<$5M,5,4.2,21.0,0.387,0.798,0.349,False
447,Drummondville,2017,541330,Engineering Services,secondary,71.148,>=$5M,17,18.1,308.0,1.045,0.747,1.214,False
937,Duncan,2017,541330,Engineering Services,secondary,12.802,>=$5M,10,5.6,56.0,0.54,0.741,0.506,False
835,Edmonton,2017,541330,Engineering Services,secondary,1277.43,>=$5M,382,14.5,5530.0,1.777,1.442,1.864,False
335,Edmundston,2017,541330,Engineering Services,secondary,5.544,>=$5M,5,4.8,24.0,0.379,1.042,0.417,False
582,Elliot Lake,2017,541330,Engineering Services,secondary,1.617,<$5M,2,3.5,7.0,0.675,0.989,0.4,False
750,Estevan,2017,541330,Engineering Services,secondary,2.31,<$5M,3,3.3,10.0,0.218,0.901,0.27,False
977,Fort St. John,2017,541330,Engineering Services,secondary,17.325,>=$5M,11,6.8,75.0,0.646,1.222,0.777,False
320,Fredericton,2017,541330,Engineering Services,secondary,64.68,>=$5M,39,7.2,280.0,0.584,1.951,0.827,False
011,Gander,2017,541330,Engineering Services,secondary,14.553,>=$5M,4,15.8,63.0,1.975,1.543,1.684,False
450,Granby,2017,541330,Engineering Services,secondary,12.243,>=$5M,11,4.8,53.0,0.195,0.539,0.27,False
010,Grand Falls-Windsor,2017,541330,Engineering Services,secondary,2.772,<$5M,2,6.0,12.0,0.292,0.611,0.361,False
850,Grande Prairie,2017,541330,Engineering Services,secondary,65.604,>=$5M,28,10.1,284.0,1.134,1.365,1.324,False
580,Greater Sudbury / Grand Sudbury,2017,541330,Engineering Services,secondary,70.224,>=$5M,46,6.6,304.0,0.849,1.361,0.864,False
550,Guelph,2017,541330,Engineering Services,secondary,71.968,>=$5M,35,8.9,313.0,0.935,1.265,0.965,False
205,Halifax,2017,541330,Engineering Services,secondary,229.383,>=$5M,139,7.1,993.0,0.909,1.333,0.759,False
537,Hamilton,2017,541330,Engineering Services,secondary,355.513,>=$5M,166,9.4,1557.0,1.14,1.285,1.1,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2017,541330,Engineering Services,secondary,2.31,<$5M,3,3.3,10.0,0.211,0.877,0.269,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2017,541330,Engineering Services,secondary,2.31,<$5M,3,3.3,10.0,3.919,5.385,3.053,False
502,Hawkesbury (partie du Québec / Quebec part),2017,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
502,Hawkesbury (partie du Québec / Quebec part),2017,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
821,High River,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
456,Joliette,2017,541330,Engineering Services,secondary,23.1,>=$5M,16,6.2,100.0,0.95,1.142,0.817,False
925,Kamloops,2017,541330,Engineering Services,secondary,87.087,>=$5M,35,10.8,377.0,1.787,1.335,1.478,False
530,Kawartha Lakes,2017,541330,Engineering Services,secondary,1.386,<$5M,2,3.0,6.0,0.057,0.136,0.051,False
915,Kelowna,2017,541330,Engineering Services,secondary,145.322,>=$5M,96,6.6,632.0,1.485,1.743,1.46,False
598,Kenora,2017,541330,Engineering Services,secondary,7.161,>=$5M,8,3.9,31.0,0.922,1.649,0.67,False
521,Kingston,2017,541330,Engineering Services,secondary,70.917,>=$5M,50,6.1,307.0,1.154,1.455,0.92,False
541,Kitchener - Cambridge - Waterloo,2017,541330,Engineering Services,secondary,254.063,>=$5M,107,10.3,1101.0,0.727,1.071,0.889,False
468,Lachute,2017,541330,Engineering Services,secondary,2.541,<$5M,2,5.5,11.0,0.424,0.559,0.343,False
832,Lacombe,2017,541330,Engineering Services,secondary,1.617,<$5M,3,2.3,7.0,0.231,0.862,0.184,False
810,Lethbridge,2017,541330,Engineering Services,secondary,44.121,>=$5M,22,8.7,191.0,0.659,0.775,0.639,False
840,Lloydminster (Alberta part / partie de l'Alberta),2017,541330,Engineering Services,secondary,34.188,>=$5M,9,16.4,148.0,1.698,1.304,2.162,False
840,Lloydminster (Alberta part / partie de l'Alberta),2017,541330,Engineering Services,secondary,34.188,>=$5M,9,16.4,148.0,3.364,2.912,3.562,False
555,London,2017,541330,Engineering Services,secondary,155.733,>=$5M,84,8.1,682.0,0.598,0.906,0.527,False
805,Medicine Hat,2017,541330,Engineering Services,secondary,27.489,>=$5M,18,6.6,119.0,0.602,0.91,0.594,False
571,Midland,2017,541330,Engineering Services,secondary,3.927,<$5M,3,5.7,17.0,0.271,0.534,0.2,False
329,Miramichi,2017,541330,Engineering Services,secondary,12.243,>=$5M,2,26.5,53.0,0.961,0.333,0.856,False
305,Moncton,2017,541330,Engineering Services,secondary,77.877,>=$5M,44,7.7,338.0,0.883,1.388,0.842,False
462,Montréal,2017,541330,Engineering Services,secondary,2038.575,>=$5M,670,13.2,8825.0,0.892,0.805,0.953,False
715,Moose Jaw,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
938,Nanaimo,2017,541330,Engineering Services,secondary,94.017,>=$5M,46,8.8,407.0,1.696,1.581,1.784,False
907,Nelson,2017,541330,Engineering Services,secondary,16.401,>=$5M,18,3.9,71.0,1.887,2.588,1.306,False
220,New Glasgow,2017,541330,Engineering Services,secondary,4.158,<$5M,4,4.5,18.0,0.253,0.672,0.302,False
547,Norfolk,2017,541330,Engineering Services,secondary,5.313,>=$5M,6,3.8,23.0,0.246,0.517,0.231,False
735,North Battleford,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
575,North Bay,2017,541330,Engineering Services,secondary,13.86,>=$5M,13,4.6,60.0,0.393,0.771,0.333,False
820,Okotoks,2017,541330,Engineering Services,secondary,1.617,<$5M,2,3.5,7.0,0.187,0.407,0.183,False
569,Orillia,2017,541330,Engineering Services,secondary,19.473,>=$5M,7,13.3,93.0,1.096,0.744,0.985,False
532,Oshawa,2017,541330,Engineering Services,secondary,47.646,>=$5M,28,7.4,208.0,0.482,0.595,0.435,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2017,541330,Engineering Services,secondary,857.608,>=$5M,238,15.6,3721.0,2.05,1.326,1.653,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2017,541330,Engineering Services,secondary,857.608,>=$5M,238,15.6,3721.0,7.28,4.258,5.614,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2017,541330,Engineering Services,secondary,63.287,>=$5M,51,5.4,276.0,0.151,0.284,0.123,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2017,541330,Engineering Services,secondary,63.287,>=$5M,51,5.4,276.0,0.537,0.912,0.416,False
566,Owen Sound,2017,541330,Engineering Services,secondary,26.103,>=$5M,4,28.2,113.0,1.268,0.491,1.304,False
939,Parksville,2017,541330,Engineering Services,secondary,10.395,>=$5M,6,7.5,45.0,1.223,0.877,0.967,False
515,Pembroke,2017,541330,Engineering Services,secondary,9.471,>=$5M,2,20.5,41.0,0.634,0.327,0.603,False
913,Penticton,2017,541330,Engineering Services,secondary,19.635,>=$5M,9,9.4,85.0,0.902,0.718,0.796,False
529,Peterborough,2017,541330,Engineering Services,secondary,45.507,>=$5M,28,7.0,197.0,0.725,0.8,0.627,False
940,Port Alberni,2017,541330,Engineering Services,secondary,2.541,<$5M,2,5.5,11.0,0.313,0.355,0.234,False
528,Port Hope,2017,541330,Engineering Services,secondary,0.693,<$5M,2,1.5,3.0,0.111,0.602,0.1,False
607,Portage la Prairie,2017,541330,Engineering Services,secondary,5.082,>=$5M,2,11.0,22.0,0.651,0.606,0.519,False
945,Powell River,2017,541330,Engineering Services,secondary,1.155,<$5M,2,2.5,5.0,0.139,0.394,0.12,False
745,Prince Albert,2017,541330,Engineering Services,secondary,19.866,>=$5M,7,12.3,86.0,1.333,0.723,0.865,False
970,Prince George,2017,541330,Engineering Services,secondary,91.737,>=$5M,38,10.5,398.0,1.659,1.811,1.719,False
955,Prince Rupert,2017,541330,Engineering Services,secondary,5.313,>=$5M,6,3.8,23.0,0.877,1.519,0.615,False
952,Quesnel,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
421,Québec,2017,541330,Engineering Services,secondary,303.534,>=$5M,126,10.4,1314.0,0.833,0.847,0.734,False
830,Red Deer,2017,541330,Engineering Services,secondary,53.361,>=$5M,31,7.5,231.0,0.849,1.174,0.866,False
705,Regina,2017,541330,Engineering Services,secondary,133.056,>=$5M,44,13.1,576.0,1.209,0.895,0.898,False
404,Rimouski,2017,541330,Engineering Services,secondary,5.082,>=$5M,6,3.7,22.0,0.219,0.519,0.168,False
405,Rivière-du-Loup,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
485,Rouyn-Noranda,2017,541330,Engineering Services,secondary,7.854,>=$5M,5,6.8,34.0,0.387,0.565,0.34,False
RURAL_AB,Rural Alberta,2017,541330,Engineering Services,secondary,80.157,>=$5M,66,5.3,347.0,0.193,0.35,0.21,False
RURAL_BC,Rural British Columbia,2017,541330,Engineering Services,secondary,111.469,>=$5M,101,4.8,484.0,0.478,0.716,0.414,False
RURAL_MB,Rural Manitoba,2017,541330,Engineering Services,secondary,15.112,>=$5M,18,3.7,66.0,0.085,0.222,0.079,False
RURAL_NB,Rural New Brunswick,2017,541330,Engineering Services,secondary,27.385,>=$5M,26,4.6,120.0,0.228,0.537,0.243,False
RURAL_NL,Rural Newfoundland and Labrador,2017,541330,Engineering Services,secondary,21.714,>=$5M,14,6.7,94.0,0.198,0.281,0.19,False
RURAL_NT,Rural Northwest Territories,2017,541330,Engineering Services,secondary,1.386,<$5M,2,3.0,6.0,0.073,0.194,0.06,False
RURAL_NS,Rural Nova Scotia,2017,541330,Engineering Services,secondary,19.173,>=$5M,21,4.0,83.0,0.105,0.278,0.112,False
RURAL_NU,Rural Nunavut,2017,541330,Engineering Services,secondary,5.313,>=$5M,3,7.7,23.0,0.274,0.364,0.238,False
RURAL_ON,Rural Ontario,2017,541330,Engineering Services,secondary,145.927,>=$5M,147,4.4,641.0,0.241,0.473,0.236,False
RURAL_PE,Rural Prince Edward Island,2017,541330,Engineering Services,secondary,4.158,<$5M,3,6.0,18.0,0.113,0.202,0.113,False
RURAL_QC,Rural Quebec,2017,541330,Engineering Services,secondary,256.641,>=$5M,134,8.3,1111.0,0.339,0.387,0.313,False
RURAL_SK,Rural Saskatchewan,2017,541330,Engineering Services,secondary,10.626,>=$5M,13,3.5,46.0,0.052,0.131,0.055,False
RURAL_YT,Rural Yukon,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
408,Saguenay,2017,541330,Engineering Services,secondary,57.519,>=$5M,23,10.8,249.0,0.645,0.68,0.651,False
310,Saint John,2017,541330,Engineering Services,secondary,51.051,>=$5M,31,7.1,221.0,1.059,1.309,0.909,False
428,Saint-Georges,2017,541330,Engineering Services,secondary,8.316,>=$5M,6,6.0,36.0,0.381,0.804,0.392,False
452,Saint-Hyacinthe,2017,541330,Engineering Services,secondary,14.784,>=$5M,8,8.0,64.0,0.331,0.559,0.356,False
467,Sainte-Agathe-des-Monts,2017,541330,Engineering Services,secondary,9.24,>=$5M,8,5.0,40.0,0.86,1.225,0.572,False
423,Sainte-Marie,2017,541330,Engineering Services,secondary,3.003,<$5M,2,6.5,13.0,0.334,0.591,0.33,False
465,Salaberry-de-Valleyfield,2017,541330,Engineering Services,secondary,14.553,>=$5M,6,10.5,63.0,0.718,0.658,0.719,False
920,Salmon Arm,2017,541330,Engineering Services,secondary,4.158,<$5M,5,3.6,18.0,0.377,0.912,0.37,False
562,Sarnia,2017,541330,Engineering Services,secondary,51.282,>=$5M,22,10.1,222.0,1.133,1.136,1.195,False
725,Saskatoon,2017,541330,Engineering Services,secondary,165.396,>=$5M,63,11.4,716.0,1.201,1.101,1.096,False
590,Sault Ste. Marie,2017,541330,Engineering Services,secondary,44.583,>=$5M,24,8.0,193.0,1.229,1.379,1.152,False
412,Sept-Îles,2017,541330,Engineering Services,secondary,7.161,>=$5M,2,15.5,31.0,0.59,0.365,0.557,False
444,Shawinigan,2017,541330,Engineering Services,secondary,67.683,>=$5M,13,22.5,293.0,2.63,1.121,2.285,False
433,Sherbrooke,2017,541330,Engineering Services,secondary,84.084,>=$5M,37,9.8,364.0,0.783,0.773,0.7,False
454,Sorel-Tracy,2017,541330,Engineering Services,secondary,0.693,<$5M,3,1.0,3.0,0.034,0.307,0.033,False
934,Squamish,2017,541330,Engineering Services,secondary,3.927,<$5M,4,4.2,17.0,0.646,1.11,0.556,False
539,St. Catharines - Niagara,2017,541330,Engineering Services,secondary,115.657,>=$5M,66,7.6,503.0,0.656,0.763,0.585,False
001,St. John's,2017,541330,Engineering Services,secondary,192.192,>=$5M,77,10.8,832.0,1.736,1.851,1.477,False
553,Stratford,2017,541330,Engineering Services,secondary,22.638,>=$5M,9,10.9,98.0,0.806,1.058,1.035,False
110,Summerside,2017,541330,Engineering Services,secondary,1.386,<$5M,2,3.0,6.0,0.12,0.398,0.108,False
720,Swift Current,2017,541330,Engineering Services,secondary,1.617,<$5M,2,3.5,7.0,0.129,0.315,0.114,False
831,Sylvan Lake,2017,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
965,Terrace,2017,541330,Engineering Services,secondary,6.237,>=$5M,2,13.5,27.0,0.682,0.36,0.537,False
430,Thetford Mines,2017,541330,Engineering Services,secondary,2.31,<$5M,2,5.0,10.0,0.119,0.252,0.113,False
640,Thompson,2017,541330,Engineering Services,secondary,4.62,<$5M,2,10.0,20.0,0.393,0.747,0.327,False
595,Thunder Bay,2017,541330,Engineering Services,secondary,129.457,>=$5M,35,16.0,561.0,2.534,1.333,1.955,False
546,Tillsonburg,2017,541330,Engineering Services,secondary,4.158,<$5M,2,9.0,18.0,0.402,0.572,0.409,False
586,Timmins,2017,541330,Engineering Services,secondary,12.243,>=$5M,11,4.8,53.0,0.525,1.228,0.487,False
535,Toronto,2017,541330,Engineering Services,secondary,2858.622,>=$5M,1080,11.5,12395.0,0.872,0.994,0.976,False
910,Trail,2017,541330,Engineering Services,secondary,10.164,>=$5M,6,7.3,44.0,1.651,1.524,1.286,False
442,Trois-Rivières,2017,541330,Engineering Services,secondary,130.053,>=$5M,38,14.8,563.0,1.343,1.068,1.302,False
215,Truro,2017,541330,Engineering Services,secondary,7.489,>=$5M,6,5.5,33.0,0.24,0.429,0.261,False
480,Val-d'Or,2017,541330,Engineering Services,secondary,9.933,>=$5M,7,6.1,43.0,0.524,0.933,0.486,False
933,Vancouver,2017,541330,Engineering Services,secondary,1846.683,>=$5M,756,10.6,8003.0,1.426,1.342,1.37,False
918,Vernon,2017,541330,Engineering Services,secondary,20.097,>=$5M,20,4.3,86.0,0.84,1.229,0.679,False
935,Victoria,2017,541330,Engineering Services,secondary,205.121,>=$5M,113,7.9,890.0,1.196,1.265,0.811,False
440,Victoriaville,2017,541330,Engineering Services,secondary,17.556,>=$5M,6,12.7,76.0,0.576,0.451,0.526,False
755,Weyburn,2017,541330,Engineering Services,secondary,1.617,<$5M,2,3.5,7.0,0.212,0.639,0.212,False
990,Whitehorse,2017,541330,Engineering Services,secondary,17.094,>=$5M,16,4.6,74.0,0.812,1.637,0.859,False
950,Williams Lake,2017,541330,Engineering Services,secondary,4.486,<$5M,6,3.3,20.0,0.344,0.919,0.337,False
559,Windsor,2017,541330,Engineering Services,secondary,113.652,>=$5M,72,6.8,492.0,0.595,0.933,0.568,False
603,Winkler,2017,541330,Engineering Services,secondary,1.617,<$5M,2,3.5,7.0,0.048,0.404,0.102,False
602,Winnipeg,2017,541330,Engineering Services,secondary,299.995,>=$5M,148,8.8,1301.0,0.755,0.983,0.676,False
860,Wood Buffalo,2017,541330,Engineering Services,secondary,72.996,>=$5M,13,24.3,316.0,0.678,0.937,1.669,False
544,Woodstock,2017,541330,Engineering Services,secondary,3.726,<$5M,4,4.2,17.0,0.185,0.478,0.212,False
995,Yellowknife,2017,541330,Engineering Services,secondary,7.161,>=$5M,5,6.2,31.0,0.193,0.943,0.451,False
710,Yorkton,2017,541330,Engineering Services,secondary,3.003,<$5M,4,3.2,13.0,0.308,0.743,0.241,False
932,Abbotsford - Mission,2018,541330,Engineering Services,secondary,74.613,>=$5M,33,9.8,323.0,0.876,0.886,0.852,False
410,Alma,2018,541330,Engineering Services,secondary,10.395,>=$5M,5,9.0,45.0,0.619,0.676,0.522,False
406,Baie-Comeau,2018,541330,Engineering Services,secondary,12.936,>=$5M,5,11.2,56.0,0.274,0.966,0.506,False
568,Barrie,2018,541330,Engineering Services,secondary,58.607,>=$5M,43,5.9,254.0,0.556,1.09,0.63,False
328,Bathurst,2018,541330,Engineering Services,secondary,42.735,>=$5M,6,30.8,185.0,2.592,0.869,2.099,False
522,Belleville - Quinte West,2018,541330,Engineering Services,secondary,63.063,>=$5M,24,11.4,273.0,1.053,0.92,1.071,False
610,Brandon,2018,541330,Engineering Services,secondary,7.623,>=$5M,5,6.6,33.0,0.209,0.424,0.21,False
543,Brantford,2018,541330,Engineering Services,secondary,15.41,>=$5M,9,7.4,67.0,0.183,0.33,0.206,False
512,Brockville,2018,541330,Engineering Services,secondary,4.851,<$5M,4,5.2,21.0,0.269,0.455,0.219,False
825,Calgary,2018,541330,Engineering Services,secondary,2755.368,>=$5M,706,16.9,11928.0,2.891,2.353,3.492,False
944,Campbell River,2018,541330,Engineering Services,secondary,7.392,>=$5M,7,4.6,32.0,0.37,0.642,0.311,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2018,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2018,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
833,Camrose,2018,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
828,Canmore,2018,541330,Engineering Services,secondary,10.626,>=$5M,6,7.7,46.0,1.312,1.027,0.984,False
225,Cape Breton,2018,541330,Engineering Services,secondary,6.468,>=$5M,7,4.0,28.0,0.141,0.425,0.117,False
531,Centre Wellington,2018,541330,Engineering Services,secondary,32.571,>=$5M,6,23.5,141.0,3.742,1.068,3.175,False
105,Charlottetown,2018,541330,Engineering Services,secondary,27.72,>=$5M,28,4.3,120.0,0.518,1.173,0.336,False
556,Chatham-Kent,2018,541330,Engineering Services,secondary,11.55,>=$5M,10,5.0,50.0,0.184,0.455,0.19,False
930,Chilliwack,2018,541330,Engineering Services,secondary,26.692,>=$5M,12,9.8,117.0,0.673,0.57,0.577,False
527,Cobourg,2018,541330,Engineering Services,secondary,2.079,<$5M,3,3.0,9.0,0.109,0.534,0.093,False
567,Collingwood,2018,541330,Engineering Services,secondary,43.89,>=$5M,9,21.1,190.0,2.444,1.39,2.785,False
015,Corner Brook,2018,541330,Engineering Services,secondary,12.243,>=$5M,8,6.6,53.0,0.84,1.353,0.644,False
501,Cornwall,2018,541330,Engineering Services,secondary,16.17,>=$5M,8,8.8,70.0,0.458,0.559,0.442,False
943,Courtenay,2018,541330,Engineering Services,secondary,14.322,>=$5M,21,3.0,62.0,0.617,1.313,0.493,False
905,Cranbrook,2018,541330,Engineering Services,secondary,9.009,>=$5M,8,4.9,39.0,0.701,1.06,0.565,False
975,Dawson Creek,2018,541330,Engineering Services,secondary,4.851,<$5M,5,4.2,21.0,0.388,0.75,0.323,False
447,Drummondville,2018,541330,Engineering Services,secondary,72.303,>=$5M,18,17.4,313.0,0.991,0.76,1.141,False
937,Duncan,2018,541330,Engineering Services,secondary,12.474,>=$5M,9,6.0,54.0,0.489,0.63,0.446,False
835,Edmonton,2018,541330,Engineering Services,secondary,1388.079,>=$5M,400,15.0,6009.0,1.768,1.428,1.866,False
335,Edmundston,2018,541330,Engineering Services,secondary,9.24,>=$5M,5,8.0,40.0,0.59,0.988,0.613,False
582,Elliot Lake,2018,541330,Engineering Services,secondary,1.848,<$5M,2,4.0,8.0,0.727,0.954,0.429,False
750,Estevan,2018,541330,Engineering Services,secondary,4.851,<$5M,4,5.2,21.0,0.407,1.118,0.513,False
977,Fort St. John,2018,541330,Engineering Services,secondary,21.714,>=$5M,13,7.2,94.0,0.765,1.36,0.916,False
320,Fredericton,2018,541330,Engineering Services,secondary,113.652,>=$5M,48,10.2,492.0,0.877,2.281,1.273,False
011,Gander,2018,541330,Engineering Services,secondary,14.553,>=$5M,4,15.8,63.0,1.778,1.457,1.543,False
450,Granby,2018,541330,Engineering Services,secondary,13.398,>=$5M,12,4.8,58.0,0.218,0.569,0.273,False
010,Grand Falls-Windsor,2018,541330,Engineering Services,secondary,2.772,<$5M,2,6.0,12.0,0.276,0.573,0.334,False
850,Grande Prairie,2018,541330,Engineering Services,secondary,62.139,>=$5M,28,9.6,269.0,1.027,1.272,1.112,False
580,Greater Sudbury / Grand Sudbury,2018,541330,Engineering Services,secondary,118.503,>=$5M,49,10.5,513.0,1.343,1.386,1.326,False
550,Guelph,2018,541330,Engineering Services,secondary,62.728,>=$5M,34,8.0,273.0,0.744,1.179,0.774,False
205,Halifax,2018,541330,Engineering Services,secondary,256.872,>=$5M,148,7.5,1112.0,0.93,1.356,0.767,False
537,Hamilton,2018,541330,Engineering Services,secondary,410.854,>=$5M,173,10.3,1787.0,1.206,1.279,1.148,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2018,541330,Engineering Services,secondary,2.31,<$5M,3,3.3,10.0,0.195,0.844,0.249,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2018,541330,Engineering Services,secondary,2.31,<$5M,3,3.3,10.0,3.576,5.246,2.701,False
502,Hawkesbury (partie du Québec / Quebec part),2018,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
502,Hawkesbury (partie du Québec / Quebec part),2018,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
821,High River,2018,541330,Engineering Services,secondary,1.155,<$5M,2,2.5,5.0,0.135,0.608,0.174,False
456,Joliette,2018,541330,Engineering Services,secondary,23.1,>=$5M,16,6.2,100.0,0.88,1.1,0.749,False
925,Kamloops,2018,541330,Engineering Services,secondary,93.786,>=$5M,40,10.2,406.0,1.766,1.456,1.446,False
