region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
46,Manitoba,2020,ALL,Administrative,14017453.47,16800480.728277374,70,39
46,Manitoba,2020,ALL,Communications & Electronics,1216763.26,1458339.615270073,14,8
46,Manitoba,2020,ALL,Construction & Infrastructure,18932834.83,22691762.621065695,72,23
46,Manitoba,2020,ALL,Digital Systems & Software,355496.06,426076.29964963504,11,5
46,Manitoba,2020,ALL,Industrial Equipment & Manufacturing,1586754.98,1901789.5453722628,66,25
46,Manitoba,2020,ALL,Land Systems & Vehicles,1154095.8699999999,1383230.2325109488,16,5
46,Manitoba,2020,ALL,Marine & Shipbuilding,95376.45999999999,114312.51629197081,5,3
46,Manitoba,2020,ALL,"R&D, Engineering & Scientific Services",10134186.24,12146229.055532847,47,13
46,Manitoba,2020,ALL,"Resources, Fuel & Materials",1920686.73,2302020.1537664235,73,18
46,Manitoba,2021,ALL,Administrative,12741281.62,14774847.754265536,100,38
46,Manitoba,2021,ALL,Aerospace & Space,34285.86,39758.03822033898,1,1
46,Manitoba,2021,ALL,Communications & Electronics,657227.58,762124.0722881355,15,6
46,Manitoba,2021,ALL,Construction & Infrastructure,15173725.780000001,17595520.996299434,112,37
46,Manitoba,2021,ALL,Digital Systems & Software,185748.96,215395.333559322,7,5
46,Manitoba,2021,ALL,Industrial Equipment & Manufacturing,2770530,3212719.1101694913,72,25
46,Manitoba,2021,ALL,Land Systems & Vehicles,166918.78,193559.77172316384,5,4
46,Manitoba,2021,ALL,Marine & Shipbuilding,212641.12,246579.6038418079,9,2
46,Manitoba,2021,ALL,"R&D, Engineering & Scientific Services",4341659.71,5034608.223036723,43,18
46,Manitoba,2021,ALL,"Resources, Fuel & Materials",1206170.44,1398680.6938418078,49,19
46,Manitoba,2022,ALL,Administrative,58271881.17,63282029.68329365,87,48
46,Manitoba,2022,ALL,Aerospace & Space,93865.59,101936.04416666667,3,3
46,Manitoba,2022,ALL,Communications & Electronics,1179204.73,1280591.3800661378,7,3
46,Manitoba,2022,ALL,Construction & Infrastructure,11929515.28,12955201.117566139,158,36
46,Manitoba,2022,ALL,Digital Systems & Software,629422.77,683539.8071031746,9,3
46,Manitoba,2022,ALL,Industrial Equipment & Manufacturing,3146423.81,3416949.6666798946,78,30
46,Manitoba,2022,ALL,Land Systems & Vehicles,4988699.28,5417621.837142858,16,11
46,Manitoba,2022,ALL,Marine & Shipbuilding,117852.92,127985.77687830688,5,1
46,Manitoba,2022,ALL,"R&D, Engineering & Scientific Services",8240197.81,8948680.425939154,43,16
46,Manitoba,2022,ALL,"Resources, Fuel & Materials",1659543.67,1802229.3030026457,48,11
46,Manitoba,2023,ALL,Administrative,28144558.79,29416528.028758753,151,77
46,Manitoba,2023,ALL,Aerospace & Space,100164.53,104691.38017823044,4,4
46,Manitoba,2023,ALL,Communications & Electronics,1586616.73,1658322.5147422026,14,3
46,Manitoba,2023,ALL,Construction & Infrastructure,21943233.59,22934939.245563336,202,78
46,Manitoba,2023,ALL,Digital Systems & Software,58560.28,61206.86171865054,3,2
46,Manitoba,2023,ALL,Industrial Equipment & Manufacturing,3296461.48,3445442.2343475497,99,43
46,Manitoba,2023,ALL,Land Systems & Vehicles,3869236.2399999998,4044103.059248886,22,12
46,Manitoba,2023,ALL,Marine & Shipbuilding,291273.3,304437.1474220242,13,7
46,Manitoba,2023,ALL,"R&D, Engineering & Scientific Services",2383532.98,2491254.7123870146,14,11
46,Manitoba,2023,ALL,"Resources, Fuel & Materials",1854261.39,1938063.1460089115,64,23
46,Manitoba,2023,ALL,Weapons & Military Equipment,31500000,32923615.531508595,1,1
46,Manitoba,2024,ALL,Administrative,6865198.14,7006000.836469856,99,55
46,Manitoba,2024,ALL,Aerospace & Space,294570.47,300612.00232442503,5,5
46,Manitoba,2024,ALL,Communications & Electronics,734610.56,749677.1532131758,6,4
46,Manitoba,2024,ALL,Construction & Infrastructure,6885113.73,7026324.887917961,158,54
46,Manitoba,2024,ALL,Digital Systems & Software,54783.009999999995,55906.5894468614,4,3
46,Manitoba,2024,ALL,Industrial Equipment & Manufacturing,1681767.85,1716260.2919204473,66,33
46,Manitoba,2024,ALL,Land Systems & Vehicles,9431955.03,9625400.969086388,51,28
46,Manitoba,2024,ALL,Marine & Shipbuilding,45057.92,45982.041417029206,3,2
46,Manitoba,2024,ALL,"R&D, Engineering & Scientific Services",254212.47,259426.2745431945,6,5
46,Manitoba,2024,ALL,"Resources, Fuel & Materials",623813.95,636608.1453697949,18,13
46,Manitoba,2025,ALL,Administrative,9387627.48,9387627.48,156,80
46,Manitoba,2025,ALL,Aerospace & Space,324535.04000000004,324535.04000000004,5,5
46,Manitoba,2025,ALL,Communications & Electronics,2034497.48,2034497.48,7,5
46,Manitoba,2025,ALL,Construction & Infrastructure,25027568.72,25027568.72,213,63
46,Manitoba,2025,ALL,Digital Systems & Software,34244.23,34244.23,2,2
46,Manitoba,2025,ALL,Industrial Equipment & Manufacturing,4626288.5200000005,4626288.5200000005,142,58
46,Manitoba,2025,ALL,Land Systems & Vehicles,942491.7,942491.7,26,13
46,Manitoba,2025,ALL,Marine & Shipbuilding,228572.28,228572.28,9,2
46,Manitoba,2025,ALL,"R&D, Engineering & Scientific Services",2949704.0500000003,2949704.0500000003,19,14
46,Manitoba,2025,ALL,"Resources, Fuel & Materials",980529.51,980529.51,28,11
46,Manitoba,2025,ALL,Weapons & Military Equipment,840012.75,840012.75,2,2
46,Manitoba,2026,ALL,Administrative,29428825.33,28797456.014219306,54,36
46,Manitoba,2026,ALL,Aerospace & Space,55299.12,54112.72648390941,2,2
46,Manitoba,2026,ALL,Communications & Electronics,13915.42,13616.877020262216,1,1
46,Manitoba,2026,ALL,Construction & Infrastructure,5133458.29,5023324.500703217,44,20
46,Manitoba,2026,ALL,Digital Systems & Software,34348.32,33611.407294398094,2,2
46,Manitoba,2026,ALL,Industrial Equipment & Manufacturing,2003127.8,1960152.4717520857,65,26
46,Manitoba,2026,ALL,Land Systems & Vehicles,807164.97,789847.9623003575,9,3
46,Manitoba,2026,ALL,Marine & Shipbuilding,37738.82,36929.167127532775,3,2
46,Manitoba,2026,ALL,"R&D, Engineering & Scientific Services",429591.2,420374.70226460067,4,3
46,Manitoba,2026,ALL,"Resources, Fuel & Materials",146504.96,143361.82617401666,7,6
46,Manitoba,2026,ALL,Weapons & Military Equipment,25961144.73,25404171.42232419,2,2
47,Saskatchewan,2016,ALL,Administrative,359433.68,459649.61258566973,5,3
47,Saskatchewan,2016,ALL,Construction & Infrastructure,10731.7,13723.871806853582,1,1
47,Saskatchewan,2016,ALL,Digital Systems & Software,116562.58,149062.1155451713,1,1
47,Saskatchewan,2016,ALL,Land Systems & Vehicles,13095.15,16746.289953271025,1,1
47,Saskatchewan,2016,ALL,"Resources, Fuel & Materials",10617.78,13578.18906542056,1,1
47,Saskatchewan,2017,ALL,Administrative,1827744.49,2301500.347070552,48,21
47,Saskatchewan,2017,ALL,Communications & Electronics,49319.55,62103.298389570555,1,1
47,Saskatchewan,2017,ALL,Construction & Infrastructure,974935.1,1227640.670398773,13,8
47,Saskatchewan,2017,ALL,Digital Systems & Software,590502.0599999999,743561.64303680975,6,6
47,Saskatchewan,2017,ALL,Industrial Equipment & Manufacturing,894168.93,1125939.7109355829,11,10
47,Saskatchewan,2017,ALL,Land Systems & Vehicles,10357072.01,13041650.49111963,4,3
47,Saskatchewan,2017,ALL,Marine & Shipbuilding,28750,36202.07055214724,1,1
47,Saskatchewan,2017,ALL,"R&D, Engineering & Scientific Services",265514.36,334336.33368098154,3,3
47,Saskatchewan,2017,ALL,"Resources, Fuel & Materials",116037.70999999999,146114.96918711654,7,6
47,Saskatchewan,2018,ALL,Administrative,3228228.82,3973577.0033283355,100,29
47,Saskatchewan,2018,ALL,Aerospace & Space,217349.84999999998,267532.573988006,3,3
47,Saskatchewan,2018,ALL,Communications & Electronics,65418,80522.00599700148,2,1
47,Saskatchewan,2018,ALL,Construction & Infrastructure,902890.24,1111353.6537331333,23,9
47,Saskatchewan,2018,ALL,Digital Systems & Software,52958.13,65185.34442278861,2,2
47,Saskatchewan,2018,ALL,Industrial Equipment & Manufacturing,455775.49,561007.0124287856,14,10
47,Saskatchewan,2018,ALL,Land Systems & Vehicles,94468.12,116279.35010494752,4,4
47,Saskatchewan,2018,ALL,"R&D, Engineering & Scientific Services",358352,441089.9430284857,4,3
47,Saskatchewan,2018,ALL,"Resources, Fuel & Materials",336703.41,414443.02790104947,13,8
47,Saskatchewan,2018,ALL,Weapons & Military Equipment,163538.55,201297.07578710644,3,2
47,Saskatchewan,2019,ALL,Administrative,2741056.5300000003,3309422.6634264705,56,20
47,Saskatchewan,2019,ALL,Construction & Infrastructure,2277016.85,2749162.9909558822,51,15
47,Saskatchewan,2019,ALL,Digital Systems & Software,71071.16,85807.97405882351,2,2
47,Saskatchewan,2019,ALL,Industrial Equipment & Manufacturing,678909.73,819683.6593088235,9,5
47,Saskatchewan,2019,ALL,Land Systems & Vehicles,300000,362205.88235294115,1,1
47,Saskatchewan,2019,ALL,Marine & Shipbuilding,136096.3,164316.26808823526,1,1
47,Saskatchewan,2019,ALL,"R&D, Engineering & Scientific Services",297334.08,358987.176,3,3
47,Saskatchewan,2019,ALL,"Resources, Fuel & Materials",362360.2,437496.6532352941,12,4
47,Saskatchewan,2019,ALL,Weapons & Military Equipment,267175.05,322574.5824264706,6,1
47,Saskatchewan,2020,ALL,Administrative,7950635.27,9529155.557182482,93,27
47,Saskatchewan,2020,ALL,Construction & Infrastructure,8573175.04,10275294.464,46,19
47,Saskatchewan,2020,ALL,Digital Systems & Software,15155.01,18163.88789781022,1,1
47,Saskatchewan,2020,ALL,Industrial Equipment & Manufacturing,410656.82,492188.68499270076,13,10
47,Saskatchewan,2020,ALL,Land Systems & Vehicles,185381.91999999998,222187.673459854,6,6
47,Saskatchewan,2020,ALL,"R&D, Engineering & Scientific Services",433054.37,519033.047839416,4,3
47,Saskatchewan,2020,ALL,"Resources, Fuel & Materials",87536.79000000001,104916.35706569343,5,3
47,Saskatchewan,2021,ALL,Administrative,4098442.08,4752571.96,83,31
47,Saskatchewan,2021,ALL,Aerospace & Space,15940.14,18484.258389830506,1,1
47,Saskatchewan,2021,ALL,Construction & Infrastructure,4327384.92,5018055.112033898,45,20
47,Saskatchewan,2021,ALL,Digital Systems & Software,80805.29000000001,93702.17950564972,4,3
47,Saskatchewan,2021,ALL,Industrial Equipment & Manufacturing,144040.06,167029.50460451975,7,6
47,Saskatchewan,2021,ALL,Land Systems & Vehicles,88661.31,102812.05580508473,4,4
47,Saskatchewan,2021,ALL,"R&D, Engineering & Scientific Services",436885.43000000005,506614.3192514124,4,4
47,Saskatchewan,2021,ALL,"Resources, Fuel & Materials",1266652.97,1468816.5089971751,26,6
47,Saskatchewan,2022,ALL,Administrative,11178092.01,12139171.349484127,85,33
47,Saskatchewan,2022,ALL,Communications & Electronics,69318.48,75278.40222222223,3,3
47,Saskatchewan,2022,ALL,Construction & Infrastructure,7115877,7727691.821428572,110,36
47,Saskatchewan,2022,ALL,Digital Systems & Software,386159.47,419361.01173280424,6,5
47,Saskatchewan,2022,ALL,Industrial Equipment & Manufacturing,91596.26,99471.59981481482,6,6
47,Saskatchewan,2022,ALL,Land Systems & Vehicles,207900,225775,1,1
47,Saskatchewan,2022,ALL,Marine & Shipbuilding,17787,19316.30555555556,1,1
47,Saskatchewan,2022,ALL,"R&D, Engineering & Scientific Services",4483144239.26,4868599762.4768,4,4
47,Saskatchewan,2022,ALL,"Resources, Fuel & Materials",3462115.05,3759783.6720238095,46,7
47,Saskatchewan,2023,ALL,Administrative,21319633.45,22283156.03112667,75,44
47,Saskatchewan,2023,ALL,Communications & Electronics,423138.94,442262.3421260344,2,2
47,Saskatchewan,2023,ALL,Construction & Infrastructure,27855223.04,29114115.997250162,67,27
47,Saskatchewan,2023,ALL,Digital Systems & Software,53261.38,55668.48246976448,3,1
47,Saskatchewan,2023,ALL,Industrial Equipment & Manufacturing,494192.43,516527.03377466585,10,10
47,Saskatchewan,2023,ALL,Land Systems & Vehicles,95047.05,99342.620050923,2,2
47,Saskatchewan,2023,ALL,"R&D, Engineering & Scientific Services",16521382.38,17268052.112005092,12,12
47,Saskatchewan,2023,ALL,"Resources, Fuel & Materials",3225696.59,3371479.1857288354,51,6
47,Saskatchewan,2023,ALL,Weapons & Military Equipment,195426.72,204258.8632972629,1,1
47,Saskatchewan,2024,ALL,Administrative,13183769.94,13454164.227147296,52,35
47,Saskatchewan,2024,ALL,Construction & Infrastructure,2222061.31,2267634.9726662524,46,22
47,Saskatchewan,2024,ALL,Digital Systems & Software,70861.82,72315.16994406463,3,2
47,Saskatchewan,2024,ALL,Industrial Equipment & Manufacturing,130519.41,133196.31523927904,5,5
47,Saskatchewan,2024,ALL,Land Systems & Vehicles,647048.24,660318.9621379739,6,5
47,Saskatchewan,2024,ALL,"R&D, Engineering & Scientific Services",191583.73,195513.04205096333,3,3
47,Saskatchewan,2024,ALL,"Resources, Fuel & Materials",1286644.44,1313033.0456681168,20,3
47,Saskatchewan,2025,ALL,Administrative,3614897.44,3614897.44,39,32
47,Saskatchewan,2025,ALL,Communications & Electronics,3421783.45,3421783.45,3,3
47,Saskatchewan,2025,ALL,Construction & Infrastructure,5835217.54,5835217.54,129,24
47,Saskatchewan,2025,ALL,Digital Systems & Software,220411.94,220411.94,3,2
47,Saskatchewan,2025,ALL,Industrial Equipment & Manufacturing,61262.53,61262.53,4,4
47,Saskatchewan,2025,ALL,Land Systems & Vehicles,108115.89,108115.89,5,4
47,Saskatchewan,2025,ALL,"R&D, Engineering & Scientific Services",11736249.39,11736249.39,16,9
47,Saskatchewan,2025,ALL,"Resources, Fuel & Materials",1191789.54,1191789.54,13,3
47,Saskatchewan,2026,ALL,Administrative,580796.6,568336.1246722288,15,14
47,Saskatchewan,2026,ALL,Communications & Electronics,1921499,1880274.9451728247,1,1
47,Saskatchewan,2026,ALL,Construction & Infrastructure,496208.82,485563.1003814064,14,8
47,Saskatchewan,2026,ALL,Digital Systems & Software,31611.97,30933.763253873654,2,2
47,Saskatchewan,2026,ALL,Industrial Equipment & Manufacturing,70238.95,68732.03569725863,5,5
47,Saskatchewan,2026,ALL,Land Systems & Vehicles,46994.479999999996,45986.255160905836,3,3
47,Saskatchewan,2026,ALL,"R&D, Engineering & Scientific Services",837658.5,819687.2806912991,1,1
47,Saskatchewan,2026,ALL,"Resources, Fuel & Materials",71888.61,70346.3037067938,2,2
48,Alberta,2016,ALL,Administrative,1490657.42,1906276.8564174452,43,28
48,Alberta,2016,ALL,Aerospace & Space,22601.25,28902.844626168222,1,1
48,Alberta,2016,ALL,Communications & Electronics,325505.56,416261.7831152648,3,3
48,Alberta,2016,ALL,Construction & Infrastructure,478500.26,611913.883894081,13,6
48,Alberta,2016,ALL,Digital Systems & Software,502751.53,642926.8008255451,2,1
48,Alberta,2016,ALL,Industrial Equipment & Manufacturing,400449.8,512101.6912772585,10,10
48,Alberta,2016,ALL,Land Systems & Vehicles,50392.06,64442.18264797507,3,3
48,Alberta,2016,ALL,"R&D, Engineering & Scientific Services",1327071.73,1697080.82605919,7,3
48,Alberta,2016,ALL,"Resources, Fuel & Materials",2598837.09,3323434.9702336444,85,16
48,Alberta,2017,ALL,Administrative,108900896.72,137128276.39128834,437,166
48,Alberta,2017,ALL,Aerospace & Space,730852.64,920291.4377914111,21,6
48,Alberta,2017,ALL,Communications & Electronics,10027141.01,12626200.566273006,20,16
48,Alberta,2017,ALL,Construction & Infrastructure,19929958.37,25095852.4873773,357,98
48,Alberta,2017,ALL,Digital Systems & Software,6177881.13,7779203.0793404905,23,16
48,Alberta,2017,ALL,Industrial Equipment & Manufacturing,574238296.6,723082272.252454,145,80
48,Alberta,2017,ALL,Land Systems & Vehicles,1280794.98,1612780.1818711655,24,17
48,Alberta,2017,ALL,Marine & Shipbuilding,131257.41,165279.6527760736,7,4
48,Alberta,2017,ALL,"R&D, Engineering & Scientific Services",8084329.55,10179807.608205521,62,36
48,Alberta,2017,ALL,"Resources, Fuel & Materials",32180998.19,40522391.892622694,528,55
48,Alberta,2017,ALL,Weapons & Military Equipment,57534.89,72448.0746779141,3,2
48,Alberta,2018,ALL,Administrative,42450686.89,52251894.95755622,443,183
48,Alberta,2018,ALL,Aerospace & Space,205142.58,252506.83385307345,8,4
48,Alberta,2018,ALL,Communications & Electronics,2298143.86,2828749.788695652,26,24
48,Alberta,2018,ALL,Construction & Infrastructure,80316681.21,98860562.6288006,573,128
48,Alberta,2018,ALL,Digital Systems & Software,1349296.66,1660828.4225787106,41,18
48,Alberta,2018,ALL,Industrial Equipment & Manufacturing,45434682,55924848.45877061,236,116
48,Alberta,2018,ALL,Land Systems & Vehicles,1001445.32,1232663.5797901049,44,29
48,Alberta,2018,ALL,Marine & Shipbuilding,589432.47,725523.3251424287,16,11
48,Alberta,2018,ALL,"R&D, Engineering & Scientific Services",63816687.36,78550974.99634182,132,50
48,Alberta,2018,ALL,"Resources, Fuel & Materials",38270449.16,47106504.88809595,577,56
48,Alberta,2018,ALL,Weapons & Military Equipment,580576.5,714622.6484257871,1,1
48,Alberta,2019,ALL,Administrative,79287401.1,95727876.91632353,464,181
48,Alberta,2019,ALL,Aerospace & Space,2752568.38,3323321.5293823527,16,13
48,Alberta,2019,ALL,Communications & Electronics,3601410.71,4348173.813102941,19,15
48,Alberta,2019,ALL,Construction & Infrastructure,31140465.3,37597532.36955882,306,95
48,Alberta,2019,ALL,Digital Systems & Software,8386271.13,10125189.114308823,22,16
48,Alberta,2019,ALL,Industrial Equipment & Manufacturing,5676388.63,6853404.507691176,139,84
48,Alberta,2019,ALL,Land Systems & Vehicles,1493158.8599999999,1802769.7412647058,54,21
48,Alberta,2019,ALL,Marine & Shipbuilding,1122569.47,1355337.5512794117,47,24
48,Alberta,2019,ALL,"R&D, Engineering & Scientific Services",11995861.08,14483238.156882351,83,37
48,Alberta,2019,ALL,"Resources, Fuel & Materials",64235775.01,77555251.88707353,894,62
48,Alberta,2019,ALL,Weapons & Military Equipment,366488.81000000006,442481.34266176476,5,5
48,Alberta,2020,ALL,Administrative,208909141.13,250385992.50763503,477,184
48,Alberta,2020,ALL,Aerospace & Space,47861.630000000005,57364.085007299276,2,1
48,Alberta,2020,ALL,Communications & Electronics,983335.9400000001,1178567.6010802921,13,11
48,Alberta,2020,ALL,Construction & Infrastructure,35327991.97,42342016.653094895,319,82
48,Alberta,2020,ALL,Digital Systems & Software,865207.01,1036985.3360729928,9,6
48,Alberta,2020,ALL,Industrial Equipment & Manufacturing,14438165.11,17304720.51870073,158,82
48,Alberta,2020,ALL,Land Systems & Vehicles,5283432.61,6332406.091693431,43,28
48,Alberta,2020,ALL,Marine & Shipbuilding,133441.13,159934.55143065692,7,6
48,Alberta,2020,ALL,"R&D, Engineering & Scientific Services",11374660.47,13632987.220248176,96,31
48,Alberta,2020,ALL,"Resources, Fuel & Materials",42138881.32,50505140.968934305,443,59
48,Alberta,2021,ALL,Administrative,87989460.57,102032976.16944915,487,197
48,Alberta,2021,ALL,Aerospace & Space,82476418.08,95640027.18033898,6,6
48,Alberta,2021,ALL,Communications & Electronics,5709558.75,6620830.132415254,21,14
48,Alberta,2021,ALL,Construction & Infrastructure,36707851.98,42566591.06720339,605,109
48,Alberta,2021,ALL,Digital Systems & Software,710677.94,824105.3513276835,13,10
48,Alberta,2021,ALL,Industrial Equipment & Manufacturing,10988556.82,12742380.154265536,176,86
48,Alberta,2021,ALL,Land Systems & Vehicles,1459986.25,1693006.6543079095,30,23
48,Alberta,2021,ALL,Marine & Shipbuilding,24303.59,28182.55281073446,1,1
48,Alberta,2021,ALL,"R&D, Engineering & Scientific Services",16437375.93,19060855.42165254,136,34
48,Alberta,2021,ALL,"Resources, Fuel & Materials",55248880.52,64066851.56344633,554,50
48,Alberta,2021,ALL,Weapons & Military Equipment,1314654.1,1524478.836299435,1,1
48,Alberta,2022,ALL,Administrative,60100605.33,65267985.41789683,490,216
48,Alberta,2022,ALL,Aerospace & Space,2563134.24,2783509.5384126985,10,6
48,Alberta,2022,ALL,Communications & Electronics,10478519.6,11379450.517989418,15,14
48,Alberta,2022,ALL,Construction & Infrastructure,54615079.31,59310820.25596561,572,119
48,Alberta,2022,ALL,Digital Systems & Software,337284.77,366284.12191798945,11,10
48,Alberta,2022,ALL,Industrial Equipment & Manufacturing,39618143.19,43024465.02511905,163,103
48,Alberta,2022,ALL,Land Systems & Vehicles,5105540.7,5544509.146428571,34,25
48,Alberta,2022,ALL,Marine & Shipbuilding,444787.51,483029.8223677249,5,4
48,Alberta,2022,ALL,"R&D, Engineering & Scientific Services",7551556.69,8200830.744034392,90,35
48,Alberta,2022,ALL,"Resources, Fuel & Materials",122332634.12,132850651.60386245,639,64
48,Alberta,2022,ALL,Weapons & Military Equipment,4709619.11,5114546.678981482,3,2
48,Alberta,2023,ALL,Administrative,138519478.98,144779748.2400764,550,241
48,Alberta,2023,ALL,Aerospace & Space,558729.03,583980.3101591343,10,7
48,Alberta,2023,ALL,Communications & Electronics,1389138.5799999998,1451919.5088224062,13,11
48,Alberta,2023,ALL,Construction & Infrastructure,59922393.15,62630534.40630172,541,140
48,Alberta,2023,ALL,Digital Systems & Software,1348321.75,1409257.9971355826,12,10
48,Alberta,2023,ALL,Industrial Equipment & Manufacturing,14133184.28,14771921.443513686,185,114
48,Alberta,2023,ALL,Land Systems & Vehicles,3305653.9,3455050.097899427,54,36
48,Alberta,2023,ALL,Marine & Shipbuilding,2030324.96,2122083.758319542,7,6
48,Alberta,2023,ALL,"R&D, Engineering & Scientific Services",19956934.01,20858870.55660089,112,61
48,Alberta,2023,ALL,"Resources, Fuel & Materials",76378718.92,79830589.7305156,618,73
48,Alberta,2023,ALL,Weapons & Military Equipment,4562861.140000001,4769075.742762572,13,7
48,Alberta,2024,ALL,Administrative,58730218.48,59934753.72539465,441,204
48,Alberta,2024,ALL,Aerospace & Space,905585.24,924158.4612057178,9,6
48,Alberta,2024,ALL,Communications & Electronics,10891002.81,11114373.284039777,19,15
48,Alberta,2024,ALL,Construction & Infrastructure,38707150.38,39501019.840870105,435,113
48,Alberta,2024,ALL,Digital Systems & Software,1371475.55,1399604.010627719,22,14
48,Alberta,2024,ALL,Industrial Equipment & Manufacturing,154108553.08,157269262.9940087,140,107
48,Alberta,2024,ALL,Land Systems & Vehicles,10988689.11,11214063.094232442,62,46
48,Alberta,2024,ALL,Marine & Shipbuilding,48394.53,49387.08406463642,3,3
48,Alberta,2024,ALL,"R&D, Engineering & Scientific Services",16112020.22,16442471.846637663,99,37
48,Alberta,2024,ALL,"Resources, Fuel & Materials",41036594.04,41878239.536159106,482,53
48,Alberta,2024,ALL,Weapons & Military Equipment,658073.66,671570.5094592914,6,5
48,Alberta,2025,ALL,Administrative,45036645.01,45036645.01,593,241
48,Alberta,2025,ALL,Aerospace & Space,2540452.82,2540452.82,19,10
48,Alberta,2025,ALL,Communications & Electronics,3970080.5,3970080.5,24,21
48,Alberta,2025,ALL,Construction & Infrastructure,44083451.49,44083451.49,587,126
48,Alberta,2025,ALL,Digital Systems & Software,842870.8200000001,842870.8200000001,19,14
48,Alberta,2025,ALL,Industrial Equipment & Manufacturing,15025894.72,15025894.72,258,137
48,Alberta,2025,ALL,Land Systems & Vehicles,10134843.14,10134843.14,49,33
48,Alberta,2025,ALL,Marine & Shipbuilding,6706792.69,6706792.69,45,16
48,Alberta,2025,ALL,"R&D, Engineering & Scientific Services",70321826.37,70321826.37,159,56
48,Alberta,2025,ALL,"Resources, Fuel & Materials",30261784.01,30261784.01,314,62
48,Alberta,2025,ALL,Weapons & Military Equipment,637547.38,637547.38,3,2
48,Alberta,2026,ALL,Administrative,15050822.83,14727920.790738974,148,90
48,Alberta,2026,ALL,Aerospace & Space,113160,110732.25268176399,1,1
48,Alberta,2026,ALL,Communications & Electronics,111690.06,109293.84893921333,4,4
48,Alberta,2026,ALL,Construction & Infrastructure,8576369.85,8392371.450357568,99,40
48,Alberta,2026,ALL,Digital Systems & Software,212053.19,207503.77710369485,3,3
48,Alberta,2026,ALL,Industrial Equipment & Manufacturing,2255387.05,2206999.7235399284,62,43
48,Alberta,2026,ALL,Land Systems & Vehicles,69035.11,67554.02301549463,4,4
48,Alberta,2026,ALL,Marine & Shipbuilding,1871869.76,1831710.4564481524,23,5
48,Alberta,2026,ALL,"R&D, Engineering & Scientific Services",8118587.78,7944410.6881764,37,19
48,Alberta,2026,ALL,"Resources, Fuel & Materials",2729554.81,2670994.635292014,52,17
48,Alberta,2026,ALL,Weapons & Military Equipment,15802.45,15463.422467222883,1,1
59,British Columbia,2016,ALL,Administrative,7354254.53,9404739.827305295,34,23
59,British Columbia,2016,ALL,Aerospace & Space,49544.369999999995,63358.142943925224,3,1
59,British Columbia,2016,ALL,Communications & Electronics,46706.57,59729.118333333325,1,1
59,British Columbia,2016,ALL,Construction & Infrastructure,2391054.79,3057719.599049844,11,10
59,British Columbia,2016,ALL,Digital Systems & Software,442377.61,565719.6539096573,4,3
59,British Columbia,2016,ALL,Industrial Equipment & Manufacturing,466419.48,596464.7867289719,20,14
59,British Columbia,2016,ALL,Land Systems & Vehicles,179005.11000000002,228914.63443925232,8,5
59,British Columbia,2016,ALL,Marine & Shipbuilding,17274.4,22090.782554517133,1,1
59,British Columbia,2016,ALL,"R&D, Engineering & Scientific Services",146352.94999999998,187158.52328660432,2,2
59,British Columbia,2016,ALL,"Resources, Fuel & Materials",313111.48,400412.03283489094,17,8
59,British Columbia,2017,ALL,Administrative,207074803.58,260749100.8269632,381,115
59,British Columbia,2017,ALL,Aerospace & Space,66668719.22,83949414.84604295,26,14
59,British Columbia,2017,ALL,Communications & Electronics,472424.51,594878.1023159509,13,11
59,British Columbia,2017,ALL,Construction & Infrastructure,51597985.87,64972310.428328216,168,74
59,British Columbia,2017,ALL,Digital Systems & Software,2504909.27,3154187.8998006135,17,15
59,British Columbia,2017,ALL,Industrial Equipment & Manufacturing,10026906.6,12625905.396625767,123,77
59,British Columbia,2017,ALL,Land Systems & Vehicles,59271944.4,74635377.8411043,44,9
59,British Columbia,2017,ALL,Marine & Shipbuilding,47155774.57,59378667.0582362,21,11
59,British Columbia,2017,ALL,"R&D, Engineering & Scientific Services",21944755.26,27632889.675552145,55,26
59,British Columbia,2017,ALL,"Resources, Fuel & Materials",26060303.23,32815197.778880365,210,29
59,British Columbia,2017,ALL,Weapons & Military Equipment,642502.23,809040.384708589,11,4
59,British Columbia,2018,ALL,Administrative,51115659.27,62917475.65317841,469,142
59,British Columbia,2018,ALL,Aerospace & Space,2653528.9,3266187.746476761,16,8
59,British Columbia,2018,ALL,Communications & Electronics,12389888.58,15250522.525007496,15,9
59,British Columbia,2018,ALL,Construction & Infrastructure,39248298.84,48310124.95898051,278,73
59,British Columbia,2018,ALL,Digital Systems & Software,1907946.49,2348461.87149925,23,22
59,British Columbia,2018,ALL,Industrial Equipment & Manufacturing,17853013.61,21974998.761334334,142,89
59,British Columbia,2018,ALL,Land Systems & Vehicles,585773.78,721019.9001199399,19,13
59,British Columbia,2018,ALL,Marine & Shipbuilding,160591499.52,197669596.86044976,30,21
59,British Columbia,2018,ALL,"R&D, Engineering & Scientific Services",35746063.57,43999277.64763118,67,46
59,British Columbia,2018,ALL,"Resources, Fuel & Materials",53610861.76,65988781.86650674,453,38
59,British Columbia,2018,ALL,Weapons & Military Equipment,2712684.65,3339001.645652174,8,4
59,British Columbia,2019,ALL,Administrative,36256532.42,43774431.05414706,362,118
59,British Columbia,2019,ALL,Aerospace & Space,801134.76,967252.4087647059,24,20
59,British Columbia,2019,ALL,Communications & Electronics,1792828.68,2164576.9798235293,32,20
