region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,total_jobs,lq_sales,lq_firms,lq_jobs,suppressed
532,Oshawa,2024,541330,Engineering Services,secondary,137.947,>=$5M,47,14.7,692.0,0.92,0.672,0.78,False
505,Ottawa - Gatineau,2024,541330,Engineering Services,secondary,1173.836,>=$5M,386,15.6,6036.0,1.465,1.137,1.15,False
566,Owen Sound,2024,541330,Engineering Services,secondary,23.781,>=$5M,6,20.3,122.0,1.015,0.63,0.932,False
939,Parksville,2024,541330,Engineering Services,secondary,17.934,>=$5M,7,13.1,92.0,1.339,0.792,1.09,False
515,Pembroke,2024,541330,Engineering Services,secondary,14.424,>=$5M,2,37.0,74.0,0.916,0.293,0.698,False
913,Penticton,2024,541330,Engineering Services,secondary,36.452,>=$5M,14,13.6,190.0,1.284,0.919,1.042,False
529,Peterborough,2024,541330,Engineering Services,secondary,94.514,>=$5M,44,10.6,468.0,0.916,0.967,0.816,False
940,Port Alberni,2024,541330,Engineering Services,secondary,2.145,<$5M,2,5.5,11.0,0.219,0.296,0.135,False
528,Port Hope,2024,541330,Engineering Services,secondary,8.74,>=$5M,4,11.5,46.0,0.938,0.989,0.869,False
607,Portage la Prairie,2024,541330,Engineering Services,secondary,4.289,<$5M,2,11.0,22.0,0.416,0.603,0.363,False
945,Powell River,2024,541330,Engineering Services,secondary,12.476,>=$5M,5,10.2,51.0,1.217,0.899,0.74,False
745,Prince Albert,2024,541330,Engineering Services,secondary,26.511,>=$5M,7,19.4,136.0,1.285,0.623,0.825,False
970,Prince George,2024,541330,Engineering Services,secondary,79.311,>=$5M,41,10.0,408.0,1.152,1.622,1.096,False
955,Prince Rupert,2024,541330,Engineering Services,secondary,14.231,>=$5M,6,12.2,73.0,1.896,1.398,1.151,False
952,Quesnel,2024,541330,Engineering Services,secondary,4.484,<$5M,2,11.5,23.0,0.349,0.358,0.308,False
421,Québec,2024,541330,Engineering Services,secondary,639.946,>=$5M,164,19.7,3225.0,1.131,0.923,0.961,False
830,Red Deer,2024,541330,Engineering Services,secondary,54.979,>=$5M,37,7.6,283.0,0.793,1.186,0.702,False
705,Regina,2024,541330,Engineering Services,secondary,126.71,>=$5M,52,12.5,649.0,0.835,0.858,0.603,False
404,Rimouski,2024,541330,Engineering Services,secondary,15.985,>=$5M,7,11.7,82.0,0.539,0.545,0.383,False
405,Rivière-du-Loup,2024,541330,Engineering Services,secondary,2.34,<$5M,3,4.0,12.0,0.083,0.37,0.088,False
485,Rouyn-Noranda,2024,541330,Engineering Services,secondary,2.145,<$5M,4,2.8,11.0,0.082,0.419,0.065,False
RURAL_AB,Rural Alberta,2024,541330,Engineering Services,secondary,186.944,>=$5M,91,10.5,958.0,0.354,0.447,0.344,False
RURAL_BC,Rural British Columbia,2024,541330,Engineering Services,secondary,213.853,>=$5M,126,8.8,1105.0,0.735,0.828,0.579,False
RURAL_MB,Rural Manitoba,2024,541330,Engineering Services,secondary,23.438,>=$5M,21,5.8,121.0,0.116,0.259,0.095,False
RURAL_NB,Rural New Brunswick,2024,541330,Engineering Services,secondary,20.876,>=$5M,26,4.2,109.0,0.141,0.475,0.137,False
RURAL_NL,Rural Newfoundland and Labrador,2024,541330,Engineering Services,secondary,23.393,>=$5M,12,10.0,120.0,0.199,0.246,0.152,False
RURAL_NT,Rural Northwest Territories,2024,541330,Engineering Services,secondary,11.891,>=$5M,4,15.2,61.0,0.501,0.406,0.335,False
RURAL_NS,Rural Nova Scotia,2024,541330,Engineering Services,secondary,80.312,>=$5M,34,11.9,406.0,0.369,0.411,0.336,False
RURAL_NU,Rural Nunavut,2024,541330,Engineering Services,secondary,2.145,<$5M,5,2.2,11.0,0.11,0.62,0.065,False
RURAL_ON,Rural Ontario,2024,541330,Engineering Services,secondary,328.743,>=$5M,179,9.5,1700.0,0.404,0.499,0.372,False
RURAL_PE,Rural Prince Edward Island,2024,541330,Engineering Services,secondary,4.875,<$5M,5,5.0,25.0,0.13,0.341,0.103,False
RURAL_QC,Rural Quebec,2024,541330,Engineering Services,secondary,381.228,>=$5M,174,11.1,1935.0,0.362,0.443,0.334,False
RURAL_SK,Rural Saskatchewan,2024,541330,Engineering Services,secondary,24.953,>=$5M,16,8.4,135.0,0.088,0.153,0.096,False
RURAL_YT,Rural Yukon,2024,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
408,Saguenay,2024,541330,Engineering Services,secondary,105.36,>=$5M,34,16.0,544.0,0.804,0.855,0.777,False
310,Saint John,2024,541330,Engineering Services,secondary,66.281,>=$5M,30,11.3,340.0,0.979,1.072,0.817,False
428,Saint-Georges,2024,541330,Engineering Services,secondary,33.722,>=$5M,8,21.6,173.0,1.16,0.952,1.232,False
452,Saint-Hyacinthe,2024,541330,Engineering Services,secondary,26.512,>=$5M,9,15.1,136.0,0.393,0.552,0.443,False
467,Sainte-Agathe-des-Monts,2024,541330,Engineering Services,secondary,15.011,>=$5M,10,7.7,77.0,0.953,1.281,0.673,False
423,Sainte-Marie,2024,541330,Engineering Services,secondary,3.899,<$5M,4,5.0,20.0,0.212,1.023,0.279,False
465,Salaberry-de-Valleyfield,2024,541330,Engineering Services,secondary,3.51,<$5M,3,6.0,18.0,0.128,0.305,0.131,False
920,Salmon Arm,2024,541330,Engineering Services,secondary,7.409,>=$5M,7,5.4,38.0,0.618,1.058,0.46,False
562,Sarnia,2024,541330,Engineering Services,secondary,71.149,>=$5M,26,14.0,365.0,1.184,1.17,1.164,False
725,Saskatoon,2024,541330,Engineering Services,secondary,193.179,>=$5M,74,13.0,964.0,1.04,0.979,0.888,False
590,Sault Ste. Marie,2024,541330,Engineering Services,secondary,35.133,>=$5M,27,6.7,181.0,0.905,1.4,0.666,False
412,Sept-Îles,2024,541330,Engineering Services,secondary,62.569,>=$5M,7,45.9,321.0,3.965,1.176,3.341,False
444,Shawinigan,2024,541330,Engineering Services,secondary,65.882,>=$5M,14,24.1,338.0,2.005,1.107,1.725,False
433,Sherbrooke,2024,541330,Engineering Services,secondary,163.256,>=$5M,53,15.8,839.0,1.05,0.89,0.92,False
454,Sorel-Tracy,2024,541330,Engineering Services,secondary,1.17,<$5M,3,2.0,6.0,0.042,0.285,0.039,False
934,Squamish,2024,541330,Engineering Services,secondary,9.164,>=$5M,8,5.9,47.0,0.568,0.887,0.415,False
539,St. Catharines - Niagara,2024,541330,Engineering Services,secondary,138.176,>=$5M,78,8.8,689.0,0.568,0.759,0.479,False
001,St. John's,2024,541330,Engineering Services,secondary,231.747,>=$5M,82,14.4,1178.0,1.767,1.63,1.321,False
605,Steinbach,2024,541330,Engineering Services,secondary,8.187,>=$5M,3,14.0,42.0,0.426,0.725,0.568,False
553,Stratford,2024,541330,Engineering Services,secondary,14.425,>=$5M,8,9.2,74.0,0.42,0.796,0.485,False
110,Summerside,2024,541330,Engineering Services,secondary,10.331,>=$5M,3,17.7,53.0,0.637,0.535,0.596,False
720,Swift Current,2024,541330,Engineering Services,secondary,7.017,>=$5M,3,12.0,36.0,0.491,0.438,0.39,False
831,Sylvan Lake,2024,541330,Engineering Services,secondary,1.56,<$5M,3,2.7,8.0,0.177,0.726,0.162,False
965,Terrace,2024,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
430,Thetford Mines,2024,541330,Engineering Services,secondary,10.916,>=$5M,3,18.7,56.0,0.485,0.347,0.403,False
640,Thompson,2024,541330,Engineering Services,secondary,1.17,<$5M,2,3.0,6.0,0.146,0.714,0.072,False
595,Thunder Bay,2024,541330,Engineering Services,secondary,113.644,>=$5M,40,14.6,585.0,1.579,1.303,1.28,False
546,Tillsonburg,2024,541330,Engineering Services,secondary,3.509,<$5M,2,9.0,18.0,0.247,0.493,0.265,False
586,Timmins,2024,541330,Engineering Services,secondary,39.961,>=$5M,13,15.8,205.0,1.507,1.298,1.242,False
535,Toronto,2024,541330,Engineering Services,secondary,5280.337,>=$5M,1690,16.0,27033.0,0.934,1.036,1.109,False
910,Trail,2024,541330,Engineering Services,secondary,36.451,>=$5M,9,20.8,187.0,4.995,2.103,3.725,False
442,Trois-Rivières,2024,541330,Engineering Services,secondary,282.054,>=$5M,55,28.8,1586.0,2.118,1.294,2.339,False
215,Truro,2024,541330,Engineering Services,secondary,22.027,>=$5M,7,15.4,108.0,0.604,0.429,0.498,False
480,Val-d'Or,2024,541330,Engineering Services,secondary,27.681,>=$5M,13,10.9,142.0,1.08,1.615,0.912,False
933,Vancouver,2024,541330,Engineering Services,secondary,2772.943,>=$5M,1072,13.3,14287.0,1.155,1.283,1.172,False
918,Vernon,2024,541330,Engineering Services,secondary,52.829,>=$5M,25,10.8,271.0,1.461,1.221,1.219,False
935,Victoria,2024,541330,Engineering Services,secondary,344.817,>=$5M,156,11.5,1789.0,1.328,1.201,0.945,False
440,Victoriaville,2024,541330,Engineering Services,secondary,28.849,>=$5M,5,29.6,148.0,0.707,0.347,0.679,False
565,Wasaga Beach,2024,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
755,Weyburn,2024,541330,Engineering Services,secondary,1.56,<$5M,3,2.7,8.0,0.173,0.849,0.149,False
990,Whitehorse,2024,541330,Engineering Services,secondary,45.227,>=$5M,24,9.6,231.0,2.315,2.267,1.556,False
950,Williams Lake,2024,541330,Engineering Services,secondary,4.226,<$5M,7,3.4,24.0,0.255,1.0,0.246,False
559,Windsor,2024,541330,Engineering Services,secondary,283.921,>=$5M,113,12.9,1459.0,1.022,1.087,0.971,False
603,Winkler,2024,541330,Engineering Services,secondary,1.365,<$5M,2,3.5,7.0,0.037,0.363,0.067,False
602,Winnipeg,2024,541330,Engineering Services,secondary,430.44,>=$5M,190,11.7,2217.0,0.754,1.008,0.685,False
860,Wood Buffalo,2024,541330,Engineering Services,secondary,41.132,>=$5M,19,11.1,210.0,0.904,1.065,0.864,False
544,Woodstock,2024,541330,Engineering Services,secondary,3.207,<$5M,4,4.5,18.0,0.116,0.392,0.128,False
995,Yellowknife,2024,541330,Engineering Services,secondary,15.596,>=$5M,11,7.3,80.0,0.328,1.804,0.707,False
710,Yorkton,2024,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
932,Abbotsford - Mission,2025,541330,Engineering Services,secondary,97.666,>=$5M,47,10.7,501.0,0.778,0.956,0.807,False
410,Alma,2025,541330,Engineering Services,secondary,16.959,>=$5M,7,12.4,87.0,0.967,0.93,0.723,False
406,Baie-Comeau,2025,541330,Engineering Services,secondary,33.332,>=$5M,7,24.4,171.0,1.175,1.29,1.046,False
568,Barrie,2025,541330,Engineering Services,secondary,98.176,>=$5M,52,9.1,471.0,0.713,0.962,0.716,False
328,Bathurst,2025,541330,Engineering Services,secondary,36.645,>=$5M,5,37.6,188.0,2.143,0.697,1.669,False
522,Belleville - Quinte West,2025,541330,Engineering Services,secondary,69.591,>=$5M,30,11.9,357.0,0.907,1.032,0.908,False
610,Brandon,2025,541330,Engineering Services,secondary,5.85,>=$5M,5,6.0,30.0,0.166,0.413,0.145,False
543,Brantford,2025,541330,Engineering Services,secondary,30.498,>=$5M,15,10.5,158.0,0.273,0.436,0.325,False
512,Brockville,2025,541330,Engineering Services,secondary,23.391,>=$5M,7,17.1,120.0,1.046,0.707,0.865,False
825,Calgary,2025,541330,Engineering Services,secondary,3395.346,>=$5M,853,20.5,17455.0,2.768,2.007,2.884,False
944,Campbell River,2025,541330,Engineering Services,secondary,25.538,>=$5M,13,10.1,131.0,1.137,1.1,0.831,False
833,Camrose,2025,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
828,Canmore,2025,541330,Engineering Services,secondary,12.475,>=$5M,6,10.7,64.0,1.241,0.895,0.803,False
225,Cape Breton,2025,541330,Engineering Services,secondary,13.646,>=$5M,8,8.8,70.0,0.256,0.448,0.199,False
531,Centre Wellington,2025,541330,Engineering Services,secondary,30.019,>=$5M,7,22.0,154.0,2.507,1.073,1.656,False
105,Charlottetown,2025,541330,Engineering Services,secondary,30.609,>=$5M,26,6.0,157.0,0.5,0.953,0.344,False
556,Chatham-Kent,2025,541330,Engineering Services,secondary,8.385,>=$5M,10,4.3,43.0,0.117,0.412,0.122,False
930,Chilliwack,2025,541330,Engineering Services,secondary,31.95,>=$5M,18,9.3,167.0,0.555,0.667,0.466,False
527,Cobourg,2025,541330,Engineering Services,secondary,2.925,<$5M,5,3.0,15.0,0.14,0.77,0.11,False
567,Collingwood,2025,541330,Engineering Services,secondary,41.13,>=$5M,9,23.4,211.0,1.677,1.084,1.93,False
015,Corner Brook,2025,541330,Engineering Services,secondary,35.282,>=$5M,12,15.1,181.0,2.767,1.871,1.833,False
501,Cornwall,2025,541330,Engineering Services,secondary,19.299,>=$5M,8,12.4,99.0,0.449,0.507,0.41,False
943,Courtenay,2025,541330,Engineering Services,secondary,22.421,>=$5M,21,5.7,120.0,0.73,1.178,0.584,False
905,Cranbrook,2025,541330,Engineering Services,secondary,9.944,>=$5M,11,4.6,51.0,0.656,1.314,0.492,False
975,Dawson Creek,2025,541330,Engineering Services,secondary,9.163,>=$5M,7,6.7,47.0,0.71,0.996,0.532,False
447,Drummondville,2025,541330,Engineering Services,secondary,97.657,>=$5M,22,22.8,501.0,0.999,0.767,1.134,False
937,Duncan,2025,541330,Engineering Services,secondary,22.344,>=$5M,14,8.2,115.0,0.671,0.896,0.636,False
835,Edmonton,2025,541330,Engineering Services,secondary,1400.647,>=$5M,500,14.5,7242.0,1.396,1.407,1.416,False
335,Edmundston,2025,541330,Engineering Services,secondary,16.569,>=$5M,5,17.0,85.0,1.157,0.891,0.819,False
582,Elliot Lake,2025,541330,Engineering Services,secondary,7.797,>=$5M,3,13.3,40.0,1.795,1.314,1.27,False
563,Essa,2025,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
750,Estevan,2025,541330,Engineering Services,secondary,25.34,>=$5M,6,21.7,130.0,1.859,1.538,2.08,False
977,Fort St. John,2025,541330,Engineering Services,secondary,21.055,>=$5M,14,7.7,108.0,0.774,1.416,0.761,False
320,Fredericton,2025,541330,Engineering Services,secondary,184.214,>=$5M,62,15.2,945.0,1.753,2.442,1.752,False
011,Gander,2025,541330,Engineering Services,secondary,6.823,>=$5M,3,11.7,35.0,0.875,1.087,0.657,False
450,Granby,2025,541330,Engineering Services,secondary,55.557,>=$5M,17,16.8,285.0,0.672,0.698,0.786,False
010,Grand Falls-Windsor,2025,541330,Engineering Services,secondary,1.56,<$5M,2,4.0,8.0,0.161,0.547,0.139,False
850,Grande Prairie,2025,541330,Engineering Services,secondary,66.472,>=$5M,28,12.2,341.0,0.974,1.122,0.954,False
580,Greater Sudbury / Grand Sudbury,2025,541330,Engineering Services,secondary,156.335,>=$5M,65,12.3,802.0,1.498,1.621,1.413,False
550,Guelph,2025,541330,Engineering Services,secondary,119.278,>=$5M,47,13.1,615.0,1.06,1.31,1.129,False
205,Halifax,2025,541330,Engineering Services,secondary,738.143,>=$5M,211,18.0,3799.0,2.165,1.49,1.729,False
537,Hamilton,2025,541330,Engineering Services,secondary,631.36,>=$5M,240,13.5,3239.0,1.264,1.271,1.215,False
502,Hawkesbury,2025,541330,Engineering Services,secondary,7.993,>=$5M,5,8.2,41.0,0.445,1.115,0.643,False
821,High River,2025,541330,Engineering Services,secondary,6.627,>=$5M,2,17.0,34.0,0.633,0.508,0.739,False
533,Ingersoll,2025,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
456,Joliette,2025,541330,Engineering Services,secondary,57.505,>=$5M,21,14.0,295.0,1.777,1.383,1.543,False
925,Kamloops,2025,541330,Engineering Services,secondary,95.332,>=$5M,48,10.2,489.0,1.425,1.489,1.099,False
530,Kawartha Lakes,2025,541330,Engineering Services,secondary,14.782,>=$5M,5,15.4,77.0,0.412,0.271,0.372,False
915,Kelowna,2025,541330,Engineering Services,secondary,200.033,>=$5M,111,9.3,1030.0,1.094,1.273,1.045,False
598,Kenora,2025,541330,Engineering Services,secondary,7.019,>=$5M,6,6.0,36.0,0.865,1.1,0.455,False
210,Kentville,2025,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
521,Kingston,2025,541330,Engineering Services,secondary,86.914,>=$5M,53,8.5,448.0,0.994,1.152,0.745,False
541,Kitchener - Cambridge - Waterloo,2025,541330,Engineering Services,secondary,410.185,>=$5M,143,14.8,2112.0,0.926,1.078,1.03,False
468,Lachute,2025,541330,Engineering Services,secondary,19.103,>=$5M,5,19.6,98.0,2.446,1.28,1.802,False
832,Lacombe,2025,541330,Engineering Services,secondary,1.365,<$5M,3,2.3,7.0,0.144,0.72,0.12,False
810,Lethbridge,2025,541330,Engineering Services,secondary,41.134,>=$5M,24,8.8,212.0,0.481,0.721,0.434,False
840,Lloydminster,2025,541330,Engineering Services,secondary,58.868,>=$5M,18,16.8,302.0,1.713,1.506,1.677,False
555,London,2025,541330,Engineering Services,secondary,317.769,>=$5M,112,14.7,1643.0,0.764,0.843,0.716,False
403,Matane,2025,541330,Engineering Services,secondary,9.746,>=$5M,2,25.0,50.0,0.788,0.552,0.737,False
805,Medicine Hat,2025,541330,Engineering Services,secondary,53.889,>=$5M,23,12.1,278.0,1.01,0.983,0.827,False
571,Midland,2025,541330,Engineering Services,secondary,2.34,<$5M,4,3.0,12.0,0.149,0.574,0.108,False
329,Miramichi,2025,541330,Engineering Services,secondary,,>=$5M,<2,,,,,,True
305,Moncton,2025,541330,Engineering Services,secondary,135.646,>=$5M,56,12.4,697.0,1.145,1.304,1.108,False
462,Montréal,2025,541330,Engineering Services,secondary,3528.587,>=$5M,912,19.9,18137.0,0.929,0.856,1.086,False
715,Moose Jaw,2025,541330,Engineering Services,secondary,0.39,<$5M,2,1.0,2.0,0.023,0.213,0.016,False
938,Nanaimo,2025,541330,Engineering Services,secondary,131.127,>=$5M,55,12.3,675.0,1.59,1.361,1.466,False
907,Nelson,2025,541330,Engineering Services,secondary,12.09,>=$5M,17,3.6,62.0,0.799,2.132,0.618,False
220,New Glasgow,2025,541330,Engineering Services,secondary,3.51,<$5M,4,4.5,18.0,0.186,0.577,0.178,False
547,Norfolk,2025,541330,Engineering Services,secondary,18.323,>=$5M,7,13.4,94.0,0.288,0.526,0.237,False
735,North Battleford,2025,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
575,North Bay,2025,541330,Engineering Services,secondary,35.868,>=$5M,17,10.8,184.0,0.832,0.859,0.692,False
820,Okotoks,2025,541330,Engineering Services,secondary,1.95,<$5M,3,3.3,10.0,0.137,0.393,0.121,False
569,Orillia,2025,541330,Engineering Services,secondary,22.028,>=$5M,9,12.6,113.0,1.045,0.778,0.78,False
532,Oshawa,2025,541330,Engineering Services,secondary,144.379,>=$5M,48,15.5,743.0,0.944,0.672,0.827,False
505,Ottawa - Gatineau,2025,541330,Engineering Services,secondary,1157.199,>=$5M,389,15.4,5973.0,1.426,1.132,1.133,False
566,Owen Sound,2025,541330,Engineering Services,secondary,23.781,>=$5M,6,20.3,122.0,0.989,0.618,0.906,False
939,Parksville,2025,541330,Engineering Services,secondary,15.205,>=$5M,7,11.1,78.0,1.109,0.785,0.899,False
515,Pembroke,2025,541330,Engineering Services,secondary,14.424,>=$5M,2,37.0,74.0,0.91,0.287,0.689,False
913,Penticton,2025,541330,Engineering Services,secondary,37.036,>=$5M,14,13.6,191.0,1.288,0.91,1.019,False
529,Peterborough,2025,541330,Engineering Services,secondary,95.682,>=$5M,44,11.2,492.0,0.9,0.957,0.836,False
940,Port Alberni,2025,541330,Engineering Services,secondary,2.145,<$5M,2,5.5,11.0,0.204,0.291,0.13,False
528,Port Hope,2025,541330,Engineering Services,secondary,8.74,>=$5M,4,11.5,46.0,0.376,0.966,0.741,False
607,Portage la Prairie,2025,541330,Engineering Services,secondary,4.289,<$5M,2,11.0,22.0,0.413,0.593,0.359,False
945,Powell River,2025,541330,Engineering Services,secondary,9.942,>=$5M,5,10.2,51.0,0.9,0.886,0.723,False
745,Prince Albert,2025,541330,Engineering Services,secondary,26.705,>=$5M,7,19.6,137.0,1.279,0.619,0.827,False
970,Prince George,2025,541330,Engineering Services,secondary,81.261,>=$5M,42,10.0,418.0,1.153,1.628,1.092,False
955,Prince Rupert,2025,541330,Engineering Services,secondary,15.985,>=$5M,6,13.7,82.0,2.033,1.385,1.252,False
952,Quesnel,2025,541330,Engineering Services,secondary,4.484,<$5M,2,11.5,23.0,0.343,0.354,0.309,False
421,Québec,2025,541330,Engineering Services,secondary,626.889,>=$5M,165,19.5,3223.0,1.112,0.91,0.97,False
830,Red Deer,2025,541330,Engineering Services,secondary,55.564,>=$5M,37,7.7,285.0,0.772,1.168,0.681,False
705,Regina,2025,541330,Engineering Services,secondary,135.869,>=$5M,54,12.9,697.0,0.928,0.885,0.636,False
404,Rimouski,2025,541330,Engineering Services,secondary,16.375,>=$5M,7,12.0,84.0,0.556,0.538,0.392,False
405,Rivière-du-Loup,2025,541330,Engineering Services,secondary,2.34,<$5M,3,4.0,12.0,0.086,0.367,0.087,False
485,Rouyn-Noranda,2025,541330,Engineering Services,secondary,2.145,<$5M,4,2.8,11.0,0.084,0.415,0.065,False
RURAL_AB,Rural Alberta,2025,541330,Engineering Services,secondary,199.615,>=$5M,93,11.0,1024.0,0.363,0.458,0.361,False
RURAL_BC,Rural British Columbia,2025,541330,Engineering Services,secondary,218.097,>=$5M,124,9.1,1125.0,0.72,0.823,0.577,False
RURAL_MB,Rural Manitoba,2025,541330,Engineering Services,secondary,22.658,>=$5M,21,5.6,117.0,0.108,0.261,0.09,False
RURAL_NB,Rural New Brunswick,2025,541330,Engineering Services,secondary,29.258,>=$5M,27,5.6,152.0,0.193,0.485,0.186,False
RURAL_NL,Rural Newfoundland and Labrador,2025,541330,Engineering Services,secondary,23.588,>=$5M,12,10.1,121.0,0.196,0.247,0.148,False
RURAL_NT,Rural Northwest Territories,2025,541330,Engineering Services,secondary,11.891,>=$5M,4,15.2,61.0,0.482,0.409,0.335,False
RURAL_NS,Rural Nova Scotia,2025,541330,Engineering Services,secondary,91.811,>=$5M,35,13.5,471.0,0.421,0.421,0.38,False
RURAL_NU,Rural Nunavut,2025,541330,Engineering Services,secondary,2.535,<$5M,5,2.6,13.0,0.134,0.629,0.075,False
RURAL_ON,Rural Ontario,2025,541330,Engineering Services,secondary,346.285,>=$5M,181,9.9,1790.0,0.411,0.501,0.38,False
RURAL_PE,Rural Prince Edward Island,2025,541330,Engineering Services,secondary,5.07,>=$5M,5,5.2,26.0,0.132,0.342,0.103,False
RURAL_QC,Rural Quebec,2025,541330,Engineering Services,secondary,385.318,>=$5M,173,11.4,1979.0,0.352,0.433,0.333,False
RURAL_SK,Rural Saskatchewan,2025,541330,Engineering Services,secondary,27.877,>=$5M,16,8.9,143.0,0.094,0.155,0.098,False
RURAL_YT,Rural Yukon,2025,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
408,Saguenay,2025,541330,Engineering Services,secondary,101.461,>=$5M,33,15.9,524.0,0.785,0.824,0.754,False
310,Saint John,2025,541330,Engineering Services,secondary,70.57,>=$5M,30,12.1,362.0,1.039,1.06,0.86,False
428,Saint-Georges,2025,541330,Engineering Services,secondary,33.137,>=$5M,8,21.2,170.0,1.153,0.94,1.211,False
452,Saint-Hyacinthe,2025,541330,Engineering Services,secondary,26.512,>=$5M,9,15.1,136.0,0.394,0.547,0.439,False
467,Sainte-Agathe-des-Monts,2025,541330,Engineering Services,secondary,14.426,>=$5M,10,7.4,74.0,0.371,1.253,0.278,False
423,Sainte-Marie,2025,541330,Engineering Services,secondary,3.899,<$5M,4,5.0,20.0,0.21,1.028,0.284,False
465,Salaberry-de-Valleyfield,2025,541330,Engineering Services,secondary,3.51,<$5M,3,6.0,18.0,0.126,0.302,0.131,False
920,Salmon Arm,2025,541330,Engineering Services,secondary,7.409,>=$5M,7,5.4,38.0,0.602,1.045,0.449,False
562,Sarnia,2025,541330,Engineering Services,secondary,71.928,>=$5M,26,14.2,369.0,1.179,1.148,1.163,False
725,Saskatoon,2025,541330,Engineering Services,secondary,195.128,>=$5M,75,13.3,1001.0,0.992,0.982,0.877,False
590,Sault Ste. Marie,2025,541330,Engineering Services,secondary,35.875,>=$5M,28,6.6,184.0,0.896,1.426,0.653,False
412,Sept-Îles,2025,541330,Engineering Services,secondary,63.349,>=$5M,7,46.4,325.0,4.083,1.169,3.338,False
444,Shawinigan,2025,541330,Engineering Services,secondary,76.992,>=$5M,15,26.3,395.0,2.337,1.172,2.016,False
433,Sherbrooke,2025,541330,Engineering Services,secondary,162.478,>=$5M,53,15.8,837.0,0.993,0.874,0.92,False
454,Sorel-Tracy,2025,541330,Engineering Services,secondary,1.17,<$5M,3,2.0,6.0,0.044,0.282,0.04,False
934,Squamish,2025,541330,Engineering Services,secondary,9.164,>=$5M,8,5.9,47.0,0.524,0.863,0.394,False
539,St. Catharines - Niagara,2025,541330,Engineering Services,secondary,139.931,>=$5M,81,8.9,724.0,0.56,0.771,0.493,False
001,St. John's,2025,541330,Engineering Services,secondary,266.056,>=$5M,87,15.7,1366.0,2.002,1.711,1.518,False
605,Steinbach,2025,541330,Engineering Services,secondary,8.187,>=$5M,3,14.0,42.0,0.425,0.716,0.555,False
553,Stratford,2025,541330,Engineering Services,secondary,14.425,>=$5M,8,9.2,74.0,0.417,0.78,0.474,False
110,Summerside,2025,541330,Engineering Services,secondary,10.331,>=$5M,3,17.7,53.0,0.639,0.532,0.593,False
720,Swift Current,2025,541330,Engineering Services,secondary,7.407,>=$5M,3,12.7,38.0,0.499,0.435,0.396,False
831,Sylvan Lake,2025,541330,Engineering Services,secondary,1.56,<$5M,3,2.7,8.0,0.169,0.715,0.157,False
965,Terrace,2025,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
430,Thetford Mines,2025,541330,Engineering Services,secondary,11.306,>=$5M,3,19.3,58.0,0.503,0.339,0.418,False
640,Thompson,2025,541330,Engineering Services,secondary,1.17,<$5M,2,3.0,6.0,0.152,0.708,0.072,False
595,Thunder Bay,2025,541330,Engineering Services,secondary,114.813,>=$5M,41,14.4,589.0,1.59,1.331,1.296,False
546,Tillsonburg,2025,541330,Engineering Services,secondary,3.509,<$5M,2,15.0,30.0,0.254,0.488,0.443,False
586,Timmins,2025,541330,Engineering Services,secondary,40.546,>=$5M,13,16.0,208.0,1.524,1.282,1.232,False
535,Toronto,2025,541330,Engineering Services,secondary,5188.295,>=$5M,1712,15.6,26686.0,0.933,1.025,1.109,False
910,Trail,2025,541330,Engineering Services,secondary,35.866,>=$5M,9,20.4,184.0,4.709,2.091,3.564,False
442,Trois-Rivières,2025,541330,Engineering Services,secondary,310.836,>=$5M,57,28.0,1597.0,2.344,1.316,2.36,False
215,Truro,2025,541330,Engineering Services,secondary,22.612,>=$5M,7,16.6,116.0,0.619,0.427,0.534,False
480,Val-d'Or,2025,541330,Engineering Services,secondary,27.681,>=$5M,13,10.9,142.0,1.132,1.59,0.965,False
933,Vancouver,2025,541330,Engineering Services,secondary,2634.215,>=$5M,1119,12.1,13555.0,1.126,1.316,1.158,False
918,Vernon,2025,541330,Engineering Services,secondary,50.295,>=$5M,25,10.3,258.0,1.321,1.2,1.103,False
935,Victoria,2025,541330,Engineering Services,secondary,349.098,>=$5M,157,11.5,1807.0,1.313,1.2,0.926,False
440,Victoriaville,2025,541330,Engineering Services,secondary,38.595,>=$5M,6,33.0,198.0,0.948,0.41,0.903,False
565,Wasaga Beach,2025,541330,Engineering Services,secondary,,<$5M,<2,,,,,,True
755,Weyburn,2025,541330,Engineering Services,secondary,1.755,<$5M,3,3.0,9.0,0.197,0.842,0.163,False
990,Whitehorse,2025,541330,Engineering Services,secondary,43.668,>=$5M,24,9.3,224.0,2.196,2.253,1.459,False
950,Williams Lake,2025,541330,Engineering Services,secondary,4.226,<$5M,7,3.4,24.0,0.256,0.995,0.244,False
